as_of,ticker,momentum,rev_growth,margin,margin_chg,leverage,rev_asof_end,rev_filed,fwd_63,fwd_126,z_growth,z_margin,z_mchg,z_lowlev,z_mom,fundamental,combined
2024-08-02,NTRA,0.46091802317055297,0.5211246049736098,-0.20208244389393623,0.3699860880142687,0.8488662164357376,2024-03-31,2024-05-10,0.21421401325035117,0.7490463762296729,2.189440453313728,-1.378682547026106,1.2367411371093329,0.5322116031771518,1.6247661171716994,0.6449276616435267,1.134846889407613
2024-08-02,WCN,0.13314393939393931,0.1123504832776292,0.18891176185388445,0.018643664609568872,1.4177626115183126,2024-06-30,2024-07-25,-0.015265474399688062,0.04512786227644994,0.14499379440776677,0.23521809442336353,-0.05755090363213835,0.39294525192947444,0.23649244900702743,0.1789015592821166,0.207697004144572
2024-08-02,PYPL,-0.0006449532408900893,0.082063949499108,0.16804058338617628,0.012558217529170662,3.074095626030453,2024-06-30,2024-07-30,0.2794449822523395,0.25403355921264925,-0.006481554707879145,0.14906845890020765,-0.07996876494301206,-0.012526565744269236,-0.33016491022588734,0.012522893376261803,-0.15882100842481278
2024-08-02,DHI,0.2055928867168939,0.024687422883935106,,,0.40560095715125827,2024-06-30,2024-07-23,-0.048530570881657464,-0.21315167210899677,-0.2934450436179272,,,0.6407233389325605,0.5433469894753775,0.17363914765731664,0.3584930685663471
2024-08-02,ENPH,-0.002371016691957495,-0.5732663214825107,0.00592833275115502,-0.23358184699397871,2.579981526766404,2024-06-30,2024-07-23,-0.21057134708622482,-0.37018728015971103,-2.687624090525077,-0.5200797316369773,-0.9867113192087855,0.10843301195625128,-0.33747558107298037,-1.0214955323536472,-0.6794855567133138
2024-08-02,UBER,-0.1159898096808033,0.14824889493369597,0.016977593524824794,0.04667270856506054,2.4507144149032376,2024-03-31,2024-05-08,0.22139345651805376,0.18240379725377176,0.32453644125090764,-0.4744718714998644,0.04570383045216133,0.14007771767265056,-0.8187033117637544,0.00896152946896378,-0.40487089114739533
2024-08-02,ZS,-0.28791061077039404,0.32091929321872015,-0.0054464832854604385,0.12766239923602954,2.841003751581455,2024-04-30,2024-06-07,0.06648183105238314,0.20180509674374703,1.1881317623077747,-0.5670313811192297,0.3440575305312584,0.04453453561019063,-1.5468668029478738,0.25242311183249855,-0.6472218455576877
2024-08-02,DG,-0.10608734009704457,0.06113660183550351,0.05508400678191019,-0.024212934445332256,,2024-05-03,2024-05-30,-0.3417221811004194,-0.4094909120815857,-0.11114778414801046,-0.31718062806232283,-0.21542809509818034,,-0.7767618085962771,-0.21458550243617122,-0.49567365551622417
2024-08-02,WAB,0.1479760119940028,0.09846281678437885,0.16263237518910742,0.03301043916916557,0.7975565524482199,2024-06-30,2024-07-24,0.22750424448217332,0.34576204779939945,0.0755358912402994,0.1267450828756248,-0.00462589166398692,0.5447722552555477,0.2993130832613454,0.18560683442687126,0.24245995884410834
2024-08-02,MCO,0.14420927112833493,0.21619812583668008,0.42652724270776005,0.05838801914684971,2.931445209105347,2024-06-30,2024-07-24,-0.014220890596843061,0.07064851603378286,0.6643783508083675,1.2160197823535728,0.08886125247335079,0.02239438513684128,0.2833592070477203,0.49791344269303306,0.3906363248703767
2024-08-02,AMAT,0.08887824160028757,0.002413273001508287,0.28769184471862774,-0.0005434493990192912,0.7555360184625529,2024-04-28,2024-05-23,-0.0012650569275617363,-0.017875804411198515,-0.40484718208540715,0.642951090857236,-0.12823331284837378,0.5550589199211121,0.049006904262912016,0.1662323789611418,0.1076196416120269
2024-08-02,EME,0.49623481088481936,0.20398952988913277,0.09076011679629943,0.026186443503947332,1.5765558049377677,2024-06-30,2024-07-25,0.2755790677723764,0.2725193022590793,0.6033181665400017,-0.169920909145208,-0.029764453611493893,0.35407253478510886,1.774348920860634,0.18942633464210218,0.9818876277513681
2024-08-02,TT,0.17622072837408576,0.12810593661657488,0.19486000678298226,0.0066652228435174765,1.90456724195011,2024-06-30,2024-07-31,0.16238027947872524,0.11631339299733079,0.22379326391604654,0.2597705715840127,-0.10167766090798103,0.273775038799771,0.41894241930724263,0.16391530334796228,0.2914288613276025
2024-08-02,BIIB,-0.17015696243392653,0.0036237785016286495,,,0.6869489146647701,2024-06-30,2024-08-01,-0.15394340173101229,-0.3071574443255859,-0.3987929487228829,,,0.5718491048671364,-1.0481260622758553,0.08652807807212673,-0.4807989921018643
2024-08-02,CME,-0.028961562758151427,0.0321170921198668,0.6449358155790039,0.01112615964115704,3.8631040502021787,2024-03-31,2024-05-01,0.12775859480558482,0.21368162938497726,-0.2562862274405325,2.074450894923298,-0.08524424835425409,-0.2056765404811043,-0.45009874670121597,0.38181096966185174,-0.034143888519682114
2024-08-02,CVNA,2.2259581471902186,0.1489218328840971,0.07595307917888564,-0.09217360545723297,13.412547528517111,2024-06-30,2024-07-31,0.8025510204081634,0.8779154518950436,0.32790207931684134,-0.2310396857342489,-0.4657848687600771,-2.543388927422512,3.445232369843678,-0.7280778506499992,1.3585772595968395
2024-08-02,PEP,0.036924868957483925,0.008018994713735239,0.17990311541709259,0.015984111743586632,4.111539648256711,2024-06-15,2024-07-11,-0.06717591552460112,-0.19405751516513137,-0.3768106738598629,0.1980332460312441,-0.06734829181263423,-0.26649379923006733,-0.17103947152531682,-0.12815487971783007,-0.14959717562157343
2024-08-02,ADSK,-0.09291567020817815,0.11662726556343572,0.21100917431192662,0.040008386289862,,2024-04-30,2024-06-10,0.22660673380299956,0.3262307127112418,0.16638373274047832,0.32642923672711754,0.021153480983574564,,-0.7209737418224164,0.17132215015039018,-0.2748257958360131
2024-08-02,EXC,0.1070816676185038,0.11270236612702367,0.17030404775228503,0.02418532629109782,3.019310186601407,2024-06-30,2024-08-01,0.013670363683260023,0.04565385607428407,0.14675370453315842,0.15841132521039794,-0.03713626500871452,0.0008849593009481773,0.1261067674378674,0.0672284310089475,0.09666759922340745
2024-08-02,DASH,0.09254426840633734,0.23300515705579006,-0.07642585551330798,0.022495851003335246,0.6513543702876291,2024-06-30,2024-08-01,0.3366885609485626,0.6597287383775483,0.7484371916162822,-0.8600118209421345,-0.04336003496165797,0.5805626814736614,0.0645342102139625,0.1064070042965378,0.08547060725525014
2024-08-02,QCOM,0.1289773935227836,0.11146609868654589,0.23645267752581708,0.020738560853233945,1.1378597486826105,2024-06-23,2024-07-31,0.02171866172870507,0.08618416922980354,0.14057062516474675,0.43145198528443,-0.049833624551292116,0.46146572551280457,0.2188452151150768,0.24591367785267232,0.23237944648387454
2024-08-02,NOC,0.10830980233965315,0.06704260651629079,0.10667449598747308,0.0056928752690102585,2.3333333333333335,2024-06-30,2024-07-25,0.029258922252552777,-0.02458800930138516,-0.08160943791654636,-0.10423137613593679,-0.10525964145653931,0.16881271243979748,0.13130848160234782,-0.030571935767306248,0.05036827291752079
2024-08-02,BKR,0.24834090115263718,0.13048297703879652,0.11668300882476537,0.03528950130299181,0.0,2024-06-30,2024-07-26,0.06547285954113025,0.34191382204812526,0.23568181578702285,-0.0629193949080633,0.0037698265404407603,0.7111199965653399,0.7244044486975393,0.22191306099618505,0.47315875484686215
2024-08-02,VZ,-0.03577312308778546,0.00613572217449998,0.23838272960117088,0.016883159101723083,,2024-06-30,2024-07-25,0.02831340004881633,-0.028313400048816106,-0.38622969049103906,0.439418630919208,-0.06403633811057499,,-0.47894883068525274,-0.0036157992274686765,-0.2412823149563607
2024-08-02,APD,0.0854523038989059,-0.01595306371337224,0.24706079383687823,0.03472683424691153,1.3434141431532385,2024-06-30,2024-08-01,0.10218641300489795,0.19141761908142252,-0.4967047477681141,0.4752389403525937,0.0016970467001500517,0.4111458241242663,0.034496485852766455,0.09784426585222399,0.06617037585249522
2024-08-02,CRWD,-0.2721697419932392,0.32986225418002246,0.007530650267741978,0.03562271183463678,1.68532265316264,2024-04-30,2024-06-05,0.36247315183668993,0.8702843610596074,1.2328591696646891,-0.5134658707924682,0.004997323450207743,0.32744631211975134,-1.4801969998152607,0.262959233610545,-0.6086188831023578
2024-08-02,CASY,0.35375263885855723,-0.0009926317795204698,,,1.1050185697926729,2024-01-31,2024-03-11,0.059392896512784565,0.1319065415535181,-0.42188150564100846,,,0.46950527576168605,1.1708715338510578,0.023811885060338794,0.5973417094556983
2024-08-02,TGT,-0.0363523057748234,-0.031237658952689373,0.052831111654641064,0.00038659700334969793,,2024-05-04,2024-05-31,0.07810591363081132,-0.025652080189696003,-0.5731492632381822,-0.3264798678913731,-0.12480716338301343,,-0.4814019351656534,-0.3414787648375229,-0.41144035000158813
2024-08-02,NEM,0.36225779275484404,0.6407007081625047,,,0.8889002348616358,2024-06-30,2024-07-25,-0.06328592042877756,-0.10636982065553491,2.787489477638583,,,0.5224112393145053,1.2068947638204848,1.654950358476544,1.4309225611485143
2024-08-02,TTMI,0.2786312849162009,0.04716064484963356,0.02993617054864562,0.0363060535654134,,2024-04-01,2024-05-07,0.2255598033861279,0.3271436373566359,-0.18104726419881967,-0.4209829566679511,0.007514650434748757,,0.8526981249181929,-0.19817185681067398,0.32726313405375945
2024-08-02,NEE,0.3255230125523012,-0.04761904761904767,0.2783333333333333,-0.16595238095238096,2.5496133496133497,2024-06-30,2024-07-24,0.0006313131313131493,-0.11742424242424243,-0.6550792914606745,0.6043221104127527,-0.7375746542737629,0.11586716914674473,1.0513061111930138,-0.16811616654373496,0.4415949723246394
2024-08-02,SFM,0.8928294573643412,0.11893772008459758,0.06723830075114112,0.013099631868879844,1.6869819385082034,2024-06-30,2024-07-29,0.31493805672161357,0.6980649124603255,0.17793926127233736,-0.26701153976141123,-0.07797427687681652,0.32704011756877016,3.445232369843678,0.039998390550719944,1.742615380197199
2024-08-02,TSLA,0.0995975855130784,0.022987122397400306,0.06294117647058824,-0.033299847318877,0.6855780225070711,2024-06-30,2024-07-24,0.20311070448307422,0.888621370443492,-0.3019489421387284,-0.2847487121563529,-0.24890289980058014,0.5721847005053,0.0944082450970178,-0.06585396339759034,0.01427714084971373
2024-08-02,EMR,0.16478242320819092,0.1650692225772099,,,,2024-03-31,2024-05-08,-0.00860727039648379,0.16921527332661856,0.40866178291835636,,,,0.37049594761771754,0.40866178291835636,0.389578865268037
2024-08-02,PSA,0.08880821057041133,0.04772497923680752,,,1.0286249085090569,2024-06-30,2024-07-30,0.05501763385700564,-0.04860532221865976,-0.1782247969947396,,,0.48820651302981094,0.04871029071247068,0.15499085801753568,0.10185057436500318
2024-08-02,TOST,0.31805929919137466,0.3125763125763126,-0.052093023255813956,0.06023908907629838,0.7057356608478803,2024-03-31,2024-05-08,0.22822085889570554,0.6049079754601228,1.146405102046309,-0.7595735714454646,0.09568031250408784,0.5672500924364842,1.019693859832821,0.2624404838853541,0.6410671718590875
2024-08-02,TWLO,-0.10760931289040321,0.043113009642875344,-0.01758611069540749,0.11908023155487943,0.21063248886193897,2024-06-30,2024-08-01,0.2830098631880371,1.3213490295895638,-0.20129114421889957,-0.6171399304937631,0.3124421303345491,0.688451796032488,-0.7832080618458868,0.04561571291359359,-0.3687961744661466
2024-08-02,KMB,0.13505630721866635,-0.020451889365017517,0.13024458142771922,0.10823445287298607,,2024-06-30,2024-07-23,-0.04225553176302632,-0.0770877944325481,-0.5192052158367537,-0.006941504695830244,0.27248793155722517,,0.24459220437610435,-0.08455292965845292,0.08001963735882572
2024-08-02,ENB,0.05856107083100959,0.059907010014306206,0.38349924076261177,-0.03674396381535677,1.94874159576367,2024-06-30,2024-08-02,0.06427818756585868,0.15173867228661742,-0.11729747601264019,1.0384137745951036,-0.26159050104606224,0.26296111709537096,-0.0794002272201393,0.23062172865794306,0.07561075071890189
2024-08-02,BNY,0.13729729729729723,0.22358346094946402,,,9.485542198173494,2024-06-30,2024-08-02,0.19391634980988592,0.3444233206590621,0.7013154338937336,,,-1.5820544763442046,0.2540838258030803,-0.4403695212252355,-0.09314284771107759
2024-08-02,MAR,-0.12311733081626786,0.05991769547325099,0.18558782419630376,0.00517630156255891,,2024-06-30,2024-07-31,0.21692329292834733,0.36074320213413213,-0.11724403365981242,0.22149792916555033,-0.10716262040863177,,-0.8488916347624582,-0.0009695749676312861,-0.42493060486504475
2024-08-02,ICE,0.155091343559701,0.24015410958904115,0.36796686227131514,-0.04085163087936977,4.157005283471353,2024-06-30,2024-08-01,0.04017350684017362,0.06319652986319646,0.7841920286902218,0.9743010198743662,-0.27672252164137756,-0.27762382778752026,0.3294497778380035,0.30103667478392254,0.315243226310963
2024-08-02,ETSY,-0.18273202974387226,0.030101323631367638,0.10831792234094775,0.11208973109179848,,2024-06-30,2024-08-01,-0.13327716933445666,-0.0908171861836563,-0.2663679105332431,-0.09744783099113123,0.286690190040839,,-1.1013872433327867,-0.025708517161178446,-0.5635478802469825
2024-08-02,AMZN,0.05411853340030137,0.10115862869559389,0.09915054366556965,0.04199301629975701,,2024-06-30,2024-08-02,0.11018463371054188,0.44169148302561045,0.08901874977365229,-0.13528787595114627,0.028464556033185033,,-0.09821641202592593,-0.005934856714769651,-0.05207563437034779
2024-08-02,KVUE,-0.09909047391096215,0.010903426791277315,0.14124293785310735,-0.024904518013974697,1.5687788343847096,2024-03-31,2024-05-09,0.21838469713071196,0.10573857598299674,-0.3623844486885984,0.038456238362470134,-0.2179757837596502,0.35597634419934826,-0.7471268692688895,-0.04648191247160756,-0.39680439087024855
2024-08-02,STZ,-0.022716479341459594,0.058411865282913755,0.35374558569389136,0.04967782952068367,1.510778594978443,2024-05-31,2024-07-03,-0.05912367376690697,-0.3010852838746254,-0.12477530664926144,0.9156000799291393,0.05677423890621878,0.3701748551820555,-0.42364795241330067,0.30444346684203805,-0.05960224278563131
2024-08-02,FAST,-0.03636884306987409,0.01757739896978383,0.20191003026823923,-0.007797367108426906,,2024-06-30,2024-07-17,0.16166419019316502,0.08751857355126291,-0.32900518273759255,0.2888708427845238,-0.15495564220586602,,-0.4814719781995535,-0.06502999405297825,-0.27325098612626586
2024-08-02,NDAQ,0.17113329830092838,0.09197651663405093,0.24492234169653523,-0.023831735276719807,1.7992413729299657,2024-03-31,2024-05-02,0.10559377804367331,0.2222554591684116,0.04309524990033286,0.4664120850430434,-0.21402381534997572,0.299558906648498,0.39739481820401784,0.14876060656047463,0.2730777123822462
2024-08-02,VST,0.674294960702728,0.01673640167364021,0.02722380500158278,-0.33679293140009087,5.462164073550213,2024-03-31,2024-05-10,0.7252519674168161,1.324037001242579,-0.33321135436390825,-0.432178745331565,-1.366925253434584,-0.5971278781985497,2.528515371403226,-0.6823608078321517,0.9230772817855372
2024-08-02,MRVL,-0.11395244504262003,-0.12166149655746383,-0.13119131708157464,0.006812768565697819,0.4152513692527644,2024-05-04,2024-05-31,0.35206751054852314,0.851308016877637,-1.0253958778465992,-1.0860663564185709,-0.10113412491249009,0.6383609093354841,-0.8100741375256615,-0.3935588624605441,-0.6018164999931028
2024-08-02,ONDS,-0.2318840579710144,-0.7592406907419941,,-9.729371486965345,1.7263430617845232,2024-03-31,2024-05-15,-0.2773584905660378,0.5943396226415094,-2.687624090525077,,-3.2604891970966636,0.31740447904638613,-1.3095686399167004,-1.8769029361917848,-1.5932357880542427
2024-08-02,GILD,-0.017784032753326517,0.052581863979848764,-0.6464253664373317,-0.9148447619033266,,2024-03-31,2024-05-08,0.15696235508662237,0.27641005601146285,-0.15393352888705095,-3.2127898488075597,-3.2604891970966636,,-0.40275677749478384,-2.209070858263758,-1.3059138178792709
2024-08-02,ETR,0.18442984606333956,0.03780499545682292,0.20910949952939106,-0.05649840426347663,,2024-06-30,2024-08-02,0.28129139072847686,0.35198675496688736,-0.2278386952798038,0.3185879789667483,-0.3343628545624264,,0.45371180008178513,-0.08120452362516065,0.18625363822831226
2024-08-02,BE,-0.01831806827643634,-0.12627380966182455,-0.2167982485238506,0.02929192386795529,3.855065809939607,2024-03-31,2024-05-09,-0.18575063613231546,0.9601357082273114,-1.048463943106982,-1.439424742645705,-0.01832433636386903,-0.20370877200604123,-0.405018663016835,-0.6774804485306493,-0.5412495557737421
2024-08-02,CAG,0.042158516020236014,-0.017365948485339344,0.19070856276171322,0.002501856136085473,1.4633192739680583,2024-02-25,2024-04-04,-0.06343042071197402,-0.18996763754045298,-0.5037711626856797,0.24263472130701652,-0.11701487051648395,0.38179293982266765,-0.1488725743686829,0.0009104069818801352,-0.07398108369340138
2024-08-02,DOV,0.1205365697860108,0.03722514220846196,0.16957280620972132,0.015057229228588154,0.6957791403310785,2024-06-30,2024-07-25,0.07929540531296331,0.1567666172614297,-0.23073877865922335,0.15539299098127324,-0.07076278599822002,0.5696874576500507,0.1830944528938414,0.10589472099347014,0.14449458694365577
2024-08-02,MSCI,-0.1066523250041369,0.13972634937704953,0.5404457100723358,-0.016503660215691274,,2024-06-30,2024-07-23,0.058071686579605375,0.08265258868204128,0.2819117033727637,1.686239250698351,-0.18702830159011238,,-0.7791547789629072,0.5937075508270008,-0.09272361406795321
2024-08-02,ONTO,-0.027615833077631158,0.14902718851203778,0.18675441126346976,0.040970764538392546,0.09644405352414834,2024-03-30,2024-05-09,0.2516882297254657,0.26569895866203863,0.32842900592522495,0.22631323227830327,0.0246987360517934,0.7111199965653399,-0.4443989639166588,0.32264024270516534,-0.060879360605746724
2024-08-02,OTIS,0.05257870060281311,-0.03198924731182795,0.15828936406553734,0.002375385570913685,,2024-06-30,2024-07-25,0.04146781206914829,0.0014847809948033142,-0.5769082641831008,0.10881850407953737,-0.11748076883956056,,-0.10473831058940784,-0.19519017631437466,-0.14996424345189124
2024-08-02,MP,-0.3087871287128713,-0.4912852664576802,-0.6661736915619094,-1.0106042035786285,1.069022829188032,2024-03-31,2024-05-03,0.6105640107430617,1.190689346463742,-2.687624090525077,-3.2943047002237082,-3.2604891970966636,0.47831706556699594,-1.6352884371679262,-2.1910252305696134,-1.91315683386877
2024-08-02,CHRW,0.34190476190476193,0.013906377774400625,0.0397225466325612,0.009729937194352452,2.649494419179564,2024-06-30,2024-08-02,0.044712562100780895,0.002027780594139772,-0.34736546197086565,-0.38058788582773534,-0.09038771945145832,0.09141619312116618,1.1206903376774797,-0.18173121853222327,0.4694795595726282
2024-08-02,HON,0.03233778552567501,0.04712442597856992,0.22961261355330478,0.005252237432596285,,2024-06-30,2024-07-25,0.009769447010559151,0.09750076983441103,-0.18122840959429676,0.40321836066669603,-0.1068828842149671,,-0.1904678749813838,0.038369022285810725,-0.07604942634778653
2024-08-02,DELL,0.19246910701795295,0.0631870758053723,0.0413594677216328,-0.009735073909186431,,2024-05-03,2024-06-11,0.2086225437481668,-0.006061198553133251,-0.1008925247409835,-0.3738311923606237,-0.1620938592910964,,0.48776175963380525,-0.2122725254642345,0.13774461708478536
2024-08-02,BAC,0.1201192250372578,0.007143707584236214,,,10.085691342397888,2024-06-30,2024-07-30,0.11282597126130933,0.2429483767961682,-0.38118834297468657,,,-1.7289715288040215,0.18132680635338017,-1.0550799358893541,-0.436876564767987
2024-08-02,BMY,0.0020546537908363582,0.086851950828434,,,4.559330002938584,2024-06-30,2024-07-26,0.14353085913471397,0.21222062743489833,0.01746519925972674,,,-0.37611328242506253,-0.3187308355322571,-0.1793240415826679,-0.2490274385574625
2024-08-02,INTU,-0.014126347059381317,0.11947490860751087,0.4608876354460442,-0.0007275190903466289,0.6825718398464573,2024-04-30,2024-05-23,-0.02182972175919995,-0.051609180664187626,0.18062596090076813,1.3578486357369879,-0.1289113975900854,0.5729206167352965,-0.38726479998143215,0.4956209539457418,0.05417807698215482
2024-08-02,AMD,-0.22278273111215385,0.08882254151894009,0.04610111396743787,0.0498331535270572,,2024-06-29,2024-07-31,0.08732075471698098,-0.09811320754716979,0.02732092969726335,-0.3542591736321238,0.05734642891742552,,-1.2710203438527345,-0.08986393833914497,-0.6804421410959398
2024-08-02,HBAN,0.1035313001605136,0.0843373493975903,,,9.056981808864975,2024-06-30,2024-07-30,0.13381818181818184,0.22690909090909095,0.004888648492669953,,,-1.4771425060378742,0.11106933190469175,-0.7361269287726021,-0.3125287984339552
2024-08-02,SPG,0.08371592539454786,0.06791358619653276,0.5096250493903327,0.01902765471483603,9.637332607880287,2024-03-31,2024-05-07,0.11948103528165754,0.14748130005957494,-0.07725331211812798,1.5590212937226333,-0.05613634249786198,-1.619212905711975,0.027142126021162793,-0.048395316651332954,-0.01062659531508508
2024-08-02,LYV,0.020360219263899637,0.06974113271066607,0.07733468848905671,0.0087163245595933,,2024-06-30,2024-07-30,0.2842890033987502,0.6232869202938276,-0.06811300414238508,-0.22533683868654664,-0.09412171420464135,,-0.24119836489178445,-0.12919051901119102,-0.18519444195148774
2024-08-02,CI,0.09765065729532729,0.2456880582883958,0.0398526180129868,-0.0058601387482201325,2.7561937481854253,2024-06-30,2024-08-01,-0.06675955296000946,-0.1359796045415469,0.8118695707078328,-0.3800509922338735,-0.14781918762285043,0.06529610102765789,0.08616211060289253,0.0873238729696917,0.0867429917862921
2024-08-02,AME,-0.07915837704226203,0.05389855240624719,0.2579578219011156,0.003545452382899661,0.5991374782164721,2024-06-30,2024-08-01,0.20034044781982452,0.18174675919863814,-0.1473482312586153,0.5202184319262065,-0.11317042069767165,0.593345423806188,-0.6627052917137143,0.2132613009440269,-0.2247219953848437
2024-08-02,CTSH,-0.04982023626091414,-0.007367990176013084,0.14597938144329897,0.027886872233311252,0.3368830047488847,2024-06-30,2024-08-01,0.007972972972972947,0.12891891891891905,-0.4537672818710686,0.058006782171116066,-0.023500332845955808,0.6575455557351491,-0.5384448015298366,0.05957118079731018,-0.23943681036626324
2024-08-02,ALNY,0.5552824148182027,1.0700132390495494,0.0736771113552836,0.7947064945159654,,2024-06-30,2024-08-01,-0.020069840102922343,-0.0038595846351774377,3.651547880366139,-0.24043416236953383,2.801346505139236,,2.0244426218769727,2.0708200743786134,2.0476313481277932
2024-08-02,SBUX,-0.1873192674306523,-0.005933488214827198,0.16650391160754452,-0.006254396912028365,,2024-06-30,2024-07-30,0.2875593041644704,0.4575645756457565,-0.4465927505441522,0.1427255629371134,-0.14927157472278957,,-1.1208163001294478,-0.1510462541099428,-0.6359312771196953
2024-08-02,ROST,-0.020054503528754153,0.08084680442638259,,,,2024-05-04,2024-06-12,-0.003707929264118781,0.047846548773530895,-0.012568995290010763,,,,-0.41237326320209133,-0.012568995290010763,-0.21247112924605105
2024-08-02,JNJ,0.036499115938368076,-0.1207598903251077,0.6939902882345079,0.01565107946051658,1.53135396572451,2024-06-30,2024-07-25,-0.0260753015718288,-0.06488363592055546,-1.0208865761282282,2.074450894923298,-0.06857513208176684,0.3651379858432068,-0.1728427309495212,0.3375317931391274,0.0823445310948031
2024-08-02,SO,0.2564539007092199,0.12439109255393177,0.3000154726907009,0.07558958542556518,2.9305751710005263,2024-06-30,2024-08-01,0.027658613682546962,-0.06073605780085789,0.20521380859065325,0.6938191364618334,0.1522292058991838,0.022607371250573317,0.7587667250693086,0.2684673805505609,0.5136170528099347
2024-08-02,ADM,0.037878787878787845,-0.1167923779277491,0.06274721323265013,-0.0120046724362661,,2024-06-30,2024-07-30,-0.06280767272109988,-0.193855033101341,-1.0010434230653726,-0.2855493311668756,-0.17045471500789705,,-0.16699918711737433,-0.4856824897467151,-0.3263408384320447
2024-08-02,IQV,0.14424988168480835,0.02306866952789699,0.1363398007341374,-0.004218139180025698,2.931784331248138,2024-06-30,2024-07-22,-0.1487302506410787,-0.1726362809165357,-0.30154109156884495,0.018217636293456203,-0.1417703109986717,0.022311367730047934,0.2835312113915414,-0.10069559963600314,0.09141780587776914
2024-08-02,PWR,0.20303605313092987,0.108104408936321,0.054917545032190304,-0.00039926494124793016,1.4233545489800974,2024-06-30,2024-08-01,0.25199236260999514,0.2451436161381373,0.12375743907162803,-0.317867729611912,-0.12770215923964165,0.39157634058913293,0.5325176258467019,0.017440972702301827,0.2749792992745019
2024-08-02,GIS,0.06864106123708158,-0.06284294234592447,0.35815354589617937,0.014575017069141605,2.322240786659146,2024-05-26,2024-06-26,-0.018187066974595933,-0.14968244803695152,-0.7312202188284976,0.9337947480172507,-0.0725391822383106,0.1715281778825595,-0.036706841901611845,0.0753908812082505,0.019342019653319324
2024-08-02,PATH,-0.5062743401125054,0.15720264651850213,-0.14760736708921196,0.012658251651896102,0.40353743751862353,2024-04-30,2024-06-03,0.0832602979842243,0.2646801051709027,0.36931781693164434,-1.1538266281768697,-0.07960025445233056,0.6412284904020531,-2.0632870881068617,-0.05572014382387569,-1.0595036159653688
2024-08-02,EIX,0.20471518523942,0.09384460141271433,0.20756457564575645,0.024920781498430522,4.340637966804979,2024-06-30,2024-07-25,0.001580162878327629,-0.3713382764069527,0.052438306325837084,0.3122110209194553,-0.034426959904172307,-0.3225772744937211,0.5396295209200641,0.0019112732118497372,0.2707703970659569
2024-08-02,ARM,0.608763471355644,0.3911111111111112,0.19382321618743345,0.029378771742989,0.3914886102772382,2024-06-30,2024-08-01,0.24548259144997808,0.4297047157338032,1.5391897670984083,0.2554910273283512,-0.018004402003759128,0.6441780541912169,2.2509594400496886,0.6052136116535544,1.4280865258516215
2024-08-02,FTAI,0.8404332129963898,0.11607075752089036,,,16.93266016083853,2024-03-31,2024-04-26,0.3185562965868969,0.07493134562573567,0.16360040828853967,,,-3.405115678587992,3.2321871146865675,-1.6207576351497262,0.8057147397684207
2024-08-02,EW,-0.22716300343031381,-0.09430139850999875,0.2663251316833826,0.05249687393929689,0.34887191760561487,2024-06-30,2024-07-31,0.10159460792372199,0.17261219792865368,-0.8885568313619463,0.5547560450833612,0.06715916970435636,0.6546106590414535,-1.2895728073319292,0.0969922606168062,-0.5962902733575616
2024-08-02,MS,0.10400829302004144,0.18951241950321984,,,11.37485634791024,2024-03-31,2024-05-03,0.21283255086071984,0.4269170579029735,0.5309122132563315,,,-2.044560286310276,0.11308961556822991,-0.7568240365269723,-0.32186721047937117
2024-08-02,RIOT,-0.24159292035398228,-0.08758258512620698,-1.6715844497129309,-1.248292512106238,0.053810524458573046,2024-06-30,2024-07-31,0.07817969661610258,0.43407234539089834,-0.8549532961936367,-3.9392707766217283,-3.2604891970966636,0.7111199965653399,-1.350690127737851,-1.8358983183366722,-1.5932942230372615
2024-08-02,AMP,0.04297704782135647,0.12483745123537071,,,35.85816765730682,2024-03-31,2024-05-06,0.267479694990189,0.32982290554134264,0.20744623101298118,,,-4.413824691816605,-0.14540571654710666,-2.103189230401812,-1.1242974734744593
2024-08-02,NFLX,0.08128491127909632,0.16757769135396394,0.27228293673915793,0.049110123134283756,1.2203941871756643,2024-06-30,2024-07-19,0.23204158790170126,0.6212600221628317,0.42120766177273966,0.5793479834287295,0.054682894939625984,0.44126122043849303,0.01684566559167349,0.37412494014489706,0.19548530286828528
2024-08-02,ROP,-0.01791832322603104,0.1212121212121211,0.287861136999068,0.00357430314326862,0.6454876233529963,2024-06-30,2024-08-01,0.0031714642837155083,0.07768221927877161,0.18931447202903912,0.6436498759440186,-0.11306413888532167,0.5819988664211179,-0.403325559275799,0.3254747688772135,-0.03892539519929275
2024-08-02,CMCSA,-0.1461587845067408,-0.027037656081014605,0.22349097278361627,0.0036174762411589623,,2024-06-30,2024-07-23,0.09448621553884728,-0.15914786967418548,-0.5521433301747943,0.3779501602184888,-0.11290509576029245,,-0.9464827654160941,-0.09569942190553266,-0.5210910936608134
2024-08-02,VMC,0.15619031081785018,-0.06264402668283808,0.1118587047939445,-0.0016646426893787286,0.8534951080500274,2024-03-31,2024-05-02,0.02849740932642497,0.021513854471727933,-0.7302253601982258,-0.08283259887741001,-0.13236361837135194,0.531078446329938,0.33410440851863843,-0.10358578277926245,0.11525931286968799
2024-08-02,V,-0.03779101245262595,0.09565431490828513,0.667191011235955,0.04870030583154783,1.291525082433487,2024-06-30,2024-07-24,0.08729086953259824,0.2947332883187035,0.06148942407821883,2.074450894923298,0.05317319033877205,0.42384831304592674,-0.48749551820307,0.6532404555965539,0.08287246869674192
