as_of,field,attention,character,trend_21d,vol_pctile,disp_pctile,coh_pctile,fwd_ret_21,fwd_ret_63,fwd_vol_21,fwd_disp_21,fwd_ret_21_dm,fwd_ret_63_dm
2024-08-27,Home Furnishings [sub],0.403,QUIET,-0.0118,0.7261904761904762,0.6626984126984127,0.59375,0.05872582821579542,0.04965844238652295,0.2323206814112402,0.01931368458442602,0.028747548703645265,-0.06701216159613362
2024-08-27,Broadcasting [sub],0.536,MIXED,-0.0552,0.7619047619047619,0.6190476190476191,0.09375,0.017108165330107505,0.1140665347402281,0.19913200805976064,0.0204898728375003,-0.012870114182042647,-0.0026040692424284667
2024-08-27,Trucking Freight/Courier Services [sub],0.438,STRESS,-0.0289,0.8650793650793651,0.4642857142857143,0.40625,0.026278841253509544,0.09529811365412333,0.202773613836054,0.012026851375429443,-0.0036994382586406083,-0.021372490328533236
2024-08-27,Transportation Services [sub],0.501,VOLATILE,0.0386,0.996031746031746,0.7976190476190477,0.46875,-0.01484122927303222,0.13748247600280017,0.23907611498172926,0.01953935399684249,-0.04481950878518237,0.020811872020143604
2024-08-27,Oilfield Services/Equipment [sub],0.517,STRESS,-0.0483,0.9365079365079365,0.5238095238095238,0.53125,-0.07913771353269516,0.029160489251550903,0.3378673856795885,0.013829990439015546,-0.10911599304484532,-0.08751011473110566
2024-08-27,Hospital/Nursing Management [sub],0.416,VOLATILE,0.0505,0.9166666666666666,0.8373015873015873,0.3125,-0.0009842434475993977,-0.103562233802457,0.1544673186240897,0.016038447464168087,-0.03096252295974955,-0.22023283778511354
2024-08-27,Package Goods/Cosmetics [sub],0.695,DISPERSION,-0.0106,0.8928571428571429,0.8690476190476191,0.03125,-0.0031693589104462294,0.0018417645391257675,0.12268727975458846,0.015858033334938036,-0.03314763842259638,-0.1148288394435308
2024-08-27,Radio And Television Broadcasting And Communications Equipment [sub],0.487,VOLATILE,0.1039,0.8690476190476191,0.7896825396825397,0.375,-0.02577737475630071,0.3252592479292906,0.3284996950880599,0.0400011114391742,-0.05575565426845086,0.20858864394663407
2024-08-27,Construction/Ag Equipment/Trucks [sub],0.611,STRESS,-0.0783,0.9007936507936508,0.6746031746031746,0.78125,0.009040096346020876,0.07062466303736614,0.2516593858026677,0.015183783719866584,-0.020938183166129276,-0.04604594094529042
2024-08-27,Savings Institutions [sub],0.573,MIXED,-0.0155,0.8293650793650794,0.027777777777777776,1.0,-0.024698931516699996,0.1632995388961005,0.21444081002910778,0.009704579957746786,-0.05467721102885015,0.04662893491344393
2024-08-27,Development Stage/Pre-Revenue [sub],0.426,MIXED,-0.0939,0.6825396825396826,0.5555555555555556,0.65625,0.19946897031956468,0.4586578502312093,0.5376714433082861,0.05986971651455203,0.16949069080741452,0.34198724624855276
2024-08-27,Oil/Gas Transmission [sub],0.323,QUIET,0.0145,0.40476190476190477,0.6349206349206349,0.59375,0.01729024670653878,0.1258598093740524,0.12129554986898718,0.012812521434537935,-0.012688032805611371,0.009189205391395824
2024-08-27,Biotechnology: Electromedical & Electrotherapeutic Apparatus [sub],0.5,MIXED,0.0907,0.8174603174603174,0.7777777777777778,0.1875,0.018124703831181144,0.013847536077138178,0.22458421518363256,0.021811192846404377,-0.011853575680969008,-0.10282306790551839
2024-08-27,Finance Companies [sub],0.576,DISPERSION,-0.0031,0.8412698412698413,0.8650793650793651,0.15625,0.00174235143580459,0.0030097663453496626,0.09822409404554168,0.011201561132807895,-0.028235928076345562,-0.1136608376373069
2024-08-27,Oil and Gas Field Machinery [sub],0.434,STRESS,-0.0487,0.9166666666666666,0.40476190476190477,0.59375,-0.0975340582171309,0.01965312906541139,0.3543817096361919,0.012609792187796223,-0.12751233772928106,-0.09701747491724518
2024-08-27,RETAIL: Building Materials [sub],0.347,MIXED,-0.0031,0.8412698412698413,0.6944444444444444,0.625,0.05891204349623025,0.059969383820758004,0.2176177434597627,0.019959576974069738,0.028933763984080096,-0.05670122016189856
2024-08-27,Biotechnology: Laboratory Analytical Instruments [sub],0.308,MIXED,0.0055,0.7261904761904762,0.5515873015873016,0.4375,0.025138423377274455,-0.0604782687469112,0.2768370428039864,0.016141295801151288,-0.0048398561348756974,-0.17714887272956775
2024-08-27,Consumer Electronics/Appliances [sub],0.56,VOLATILE,0.0143,0.8849206349206349,0.7698412698412699,0.25,0.09028455745115971,0.1610853981129583,0.21934605237501797,0.014475404022895133,0.060306277939009556,0.044414794130301735
2024-08-27,Engineering & Construction [sub],0.76,VOLATILE,0.0573,0.9087301587301587,0.10317460317460317,1.0,0.18364173423769836,0.43349522374648486,0.3666192036910362,0.02668902421091432,0.1536634547255482,0.3168246197638283
2024-08-27,Biotechnology: In Vitro & In Vivo Diagnostic Substances [sub],0.193,MIXED,0.0086,0.6865079365079365,0.3492063492063492,0.46875,-0.03076026127804954,-0.07894869324168707,0.2401219595358731,0.03214346442994798,-0.06073854079019969,-0.19561929722434362
2024-08-27,Office Equipment/Supplies/Services [sub],0.549,VOLATILE,-0.0177,0.8611111111111112,0.7341269841269841,0.28125,-0.010475502849915497,0.10869573712527214,0.23206110513490288,0.015389232080073773,-0.04045378236206565,-0.007974866857384424
2024-08-27,Farming/Seeds/Milling [sub],0.558,MIXED,0.0583,0.7023809523809523,0.8492063492063492,0.9375,0.04231376354316607,0.11514385798166904,0.16874554150427465,0.014127027151748012,0.01233548403101592,-0.001526746000987525
2024-08-27,Coal Mining [sub],0.58,STRESS,-0.0687,0.9523809523809523,0.20238095238095238,0.6875,0.018556241330649925,0.13839847219534374,0.3924795436406876,0.019234119017318255,-0.011422038181500227,0.02172786821268717
2024-08-27,Computer Manufacturing [sub],0.811,DISPERSION,0.0848,0.8968253968253969,0.8690476190476191,0.0,-0.00950183934033022,0.0910878918047231,0.16598062619781684,0.021559387153947736,-0.03948011885248037,-0.025582712177933467
2024-08-27,Recreational Games/Products/Toys [sub],0.559,DISPERSION,0.0167,0.7738095238095238,0.9166666666666666,0.09375,0.057837240956719826,0.16992493619612947,0.2625313774794862,0.02521147746434662,0.027858961444569674,0.05325433221347291
2024-08-27,Shoe Manufacturing [sub],0.642,VOLATILE,0.0814,0.9484126984126984,0.1388888888888889,0.3125,0.019820328270728105,0.05675273695598326,0.22639614133893216,0.02292147815979982,-0.010157951241422047,-0.0599178670266733
2024-08-27,Railroads [sub],0.351,QUIET,0.0033,0.6825396825396826,0.48412698412698413,0.28125,0.020505265203832,0.1018934486523424,0.14516419391328075,0.010272539859596957,-0.00947301430831815,-0.014777155330314165
2024-08-27,Water Supply [sub],0.321,MIXED,-0.0063,0.28174603174603174,0.753968253968254,0.5,-0.016199380479133496,-0.006306482775299771,0.17856384430619474,0.007080004155523008,-0.04617765999128365,-0.12297708675795634
2024-08-27, Medicinal Chemicals and Botanical Products  [sub],0.537,MIXED,-0.0809,0.8373015873015873,0.9047619047619048,0.59375,0.03574699150033589,0.020019635190081653,0.22555868619338018,0.03215146308972508,0.005768711988185737,-0.09665096879257491
2024-08-27,Plastic Products [sub],0.528,VOLATILE,0.0397,0.9087301587301587,0.9484126984126984,0.59375,0.028817397280490376,0.11681251488016131,0.20962275727841725,0.01714605786620075,-0.0011608822316597767,0.00014191089750474617
2024-08-27,Advertising [sub],0.496,VOLATILE,-0.0113,0.9126984126984127,0.8690476190476191,0.375,-0.029212837491709776,0.0327121008249065,0.2646595755204234,0.02133379190762999,-0.05919111700385993,-0.08395850315775007
2024-08-27,Computer peripheral equipment [sub],0.683,DISPERSION,0.0029,0.9722222222222222,0.9801587301587301,0.125,-0.006304053441237745,0.09842393542501515,0.2408292477035902,0.022955447112631,-0.0362823329533879,-0.018246668557641413
2024-08-27,Consumer Specialties [sub],0.55,VOLATILE,-0.0097,0.8611111111111112,0.19444444444444445,0.625,0.013042482234851382,0.11052408407388437,0.20467569251799356,0.024358059967624423,-0.01693579727729877,-0.0061465199087721994
2024-08-27,Computer Communications Equipment [sub],0.536,VOLATILE,0.0781,0.9563492063492064,0.7857142857142857,0.34375,0.02988784164222391,0.2238785708665434,0.24267609397716838,0.01408803633875991,-9.043786992624092e-05,0.10720796688388683
2024-08-27,Food Chains [sub],0.548,VOLATILE,0.0406,0.9365079365079365,0.9206349206349206,0.3125,-0.011811604932240871,0.20788834308336512,0.1852917041829148,0.018025118827646857,-0.04178988444439102,0.09121773910070856
2024-08-27,Building Materials [sub],0.596,VOLATILE,0.0264,0.9682539682539683,0.8174603174603174,0.3125,0.10517631989670484,0.19078991271848844,0.2000009019176893,0.013366834344751435,0.07519804038455469,0.07411930873583188
2024-08-27,Biotechnology: Commercial Physical & Biological Resarch [sub],0.498,STRESS,-0.0302,0.9325396825396826,0.17857142857142858,0.5,-0.04747410480847103,-0.13203522560352732,0.26364214845230793,0.02102713660846954,-0.07745238432062118,-0.24870582958618387
2024-08-27,Environmental Services [sub],0.344,QUIET,0.0359,0.7341269841269841,0.45634920634920634,0.40625,-0.018613230400991165,0.10025852883915531,0.1961254542283123,0.011298059022319302,-0.04859150991314132,-0.01641207514350125
2024-08-27,Paper [sub],0.778,DISPERSION,-0.0173,0.8611111111111112,0.8888888888888888,0.0,0.006686305862262376,0.060080487207216704,0.25199097864533543,0.01869926215785687,-0.023291973649887776,-0.05659011677543986
2024-08-27,Publishing [sub],0.671,STRESS,-0.0902,0.8809523809523809,0.9801587301587301,0.125,-0.051036216761890296,0.08086408077611695,0.2904530618585338,0.026393143465203595,-0.08101449627404045,-0.03580652320653961
2024-08-27,Building Products [sub],0.705,STRESS,-0.1175,0.8849206349206349,0.6031746031746031,1.0,0.06185500615237416,0.1822534748155542,0.23474560309026068,0.019651105004139226,0.03187672664022401,0.06558287083289764
2024-08-27,Food Distributors [sub],0.257,MIXED,0.0333,0.7222222222222222,0.5119047619047619,0.46875,0.056132916793458776,0.2075386038993532,0.16328742415967618,0.013988428618388902,0.026154637281308624,0.09086799991669663
2024-08-27,Agricultural Chemicals [sub],0.407,MIXED,0.0002,0.7380952380952381,0.7063492063492064,0.28125,0.013487982306341406,0.038809627904224486,0.2687572047836397,0.014230369262666886,-0.016490297205808746,-0.07786097607843208
2024-08-27,Retail: Computer Software & Peripheral Equipment [sub],0.731,VOLATILE,0.0763,0.9365079365079365,0.8888888888888888,0.6875,0.012428325797073203,0.0642119270752941,0.3053770552677336,0.014435989912437604,-0.01754995371507695,-0.05245867690736246
2024-08-27,Garments and Clothing [sub],0.398,QUIET,0.0055,0.6111111111111112,0.5436507936507936,0.15625,0.06500889184276848,0.15712397907870024,0.16413776500597352,0.013618936966460545,0.03503061233061833,0.04045337509604367
2024-08-27,Ophthalmic Goods [sub],0.7,STRESS,-0.0822,0.9563492063492064,0.9007936507936508,0.28125,0.0890997438493899,0.1301235853113114,0.2322929986168079,0.02469059745364429,0.05912146433723975,0.013452981328654842
2024-08-27,Misc Health and Biotechnology Services [sub],0.384,MIXED,-0.0825,0.7579365079365079,0.6031746031746031,0.75,-0.012391809121121922,-0.06498892213250806,0.3529675579673429,0.033956773437423475,-0.042370088633272074,-0.18165952611516462
2024-08-27,Banks [sub],0.345,MIXED,0.0088,0.7380952380952381,0.5595238095238095,0.90625,-0.008273169415106807,0.1517674696441329,0.26095081939983,0.01610000153524798,-0.03825144892725696,0.03509686566147634
2024-08-27,Other Metals and Minerals [sub],0.379,VOLATILE,-0.001,0.9920634920634921,0.49603174603174605,0.40625,0.1335209412098699,0.34972394227610426,0.430921176342635,0.023979753674659217,0.10354266169771975,0.2330533382934477
2024-08-27,Forest Products [sub],0.554,STRESS,-0.0437,0.9365079365079365,0.7896825396825397,0.71875,0.06236305062667413,0.12921998738725438,0.24307318463695826,0.009245638819685875,0.03238477111452398,0.012549383404597811
2024-08-27,Fluid Controls [sub],0.557,STRESS,-0.0295,0.9087301587301587,0.6785714285714286,0.8125,0.0451452414882465,0.1312120356463582,0.22707555777280775,0.008387066143144781,0.01516696197609635,0.014541431663701629
2024-08-27,Movies/Entertainment [sub],0.923,MOMENTUM,0.1658,0.9801587301587301,0.9523809523809523,0.09375,-0.010446713854197043,0.18530459723439763,0.23702875865096318,0.017423392420562213,-0.040424993366347195,0.06863399325174106
2024-08-27,Integrated Freight & Logistics [sub],0.834,DISPERSION,0.0882,0.9722222222222222,0.8690476190476191,0.0625,0.04175084426656195,0.046867315327355996,0.17883258359966359,0.014487922191094557,0.011772564754411796,-0.06980328865530057
2024-08-27,Specialty Foods [sub],0.624,VOLATILE,-0.0024,1.0,0.4087301587301587,0.9375,-0.008979520231502947,0.012709541276448633,0.13810349362379998,0.013699424975993283,-0.0389577997436531,-0.10396106270620793
2024-08-27,Meat/Poultry/Fish [sub],0.26,MIXED,0.0488,0.32936507936507936,0.5436507936507936,0.5,-0.05819034658548872,0.018188098848629153,0.20412543774576739,0.014402914265725,-0.08816862609763887,-0.09848250513402741
2024-09-11,Industrials,0.507,QUIET,0.0208,0.8253968253968254,0.2619047619047619,0.7272727272727273,0.06702590849613799,0.17439418372500404,0.16650830541082573,0.02586486470092455,0.023279957709249142,0.043579918552055924
2024-09-11,Consumer Discretionary,0.434,QUIET,0.0264,0.7063492063492064,0.1984126984126984,0.5454545454545454,0.04905026466229834,0.12450568720175603,0.15910918131456026,0.02268755368615511,0.005304313875409493,-0.006308577971192081
2024-09-11,Finance,0.466,QUIET,0.0416,0.49603174603174605,0.027777777777777776,0.6363636363636364,0.031286125759519834,0.15544921058094507,0.14172702610008747,0.01726830188149543,-0.01245982502736901,0.02463494540799696
2024-09-11,Technology,0.417,VOLATILE,0.0415,0.8531746031746031,0.5119047619047619,0.48484848484848486,0.06942522133554929,0.3013050065096283,0.17566113061945066,0.027548324225945692,0.025679270548660448,0.1704907413366802
2024-09-11,Real Estate,0.678,MIXED,0.0537,0.031746031746031744,0.07936507936507936,0.18181818181818182,-0.01699778057856438,0.0165021498284883,0.10140729427655307,0.013222920671891528,-0.060743731365453225,-0.11431211534445981
2024-09-11,Health Care,0.522,QUIET,0.0628,0.373015873015873,0.007936507936507936,0.48484848484848486,-0.012732170571965962,0.11403107809080537,0.16948150205125087,0.03940912249136924,-0.056478121358854806,-0.016783187082142742
2024-09-11,Consumer Staples,0.493,QUIET,0.0219,0.1984126984126984,0.5873015873015873,0.21212121212121213,0.004535943725139546,0.045475351993067736,0.11030134785810385,0.015499011885610528,-0.0392100070617493,-0.08533891317988038
2024-09-11,Telecommunications,0.285,MIXED,0.0452,0.6031746031746031,0.6746031746031746,0.36363636363636365,0.02610020278447167,0.09915768625910304,0.15870859563795123,0.021654294181640454,-0.017645748002417173,-0.031656578913845074
2024-09-11,Utilities,0.752,QUIET,0.0355,0.023809523809523808,0.1626984126984127,0.12121212121212122,0.02169578925044946,0.07597766323055732,0.1014244786520903,0.017105811055583828,-0.022050161536439385,-0.05483660194239079
2024-09-11,Basic Materials,0.443,QUIET,0.0338,0.7341269841269841,0.3888888888888889,0.7272727272727273,0.08146635748367714,0.06438903545368091,0.24100576313296876,0.025596012522005402,0.0377204066967883,-0.0664252297192672
2024-09-11,Miscellaneous,0.404,QUIET,-0.0085,0.7579365079365079,0.5396825396825397,0.36363636363636365,0.09720188256163276,0.2441422583444368,0.23885309219713843,0.037182535041425574,0.05345593177474391,0.1133279931714887
2024-09-11,Energy,0.576,QUIET,-0.082,0.7063492063492064,0.6071428571428571,0.30303030303030304,0.09389712272800876,0.08282433164009806,0.22165441772582173,0.01842516003418584,0.05015117194111992,-0.047989933532850054
2024-09-11,Thematic Proxies,0.448,VOLATILE,0.0143,0.9166666666666666,0.4523809523809524,0.75,0.08402424437841072,0.09608198351437247,0.1534778289961176,0.014565228394310578,0.04027829359152187,-0.03473228165857564
2024-09-11,Biotechnology: Pharmaceutical Preparations [sub],0.547,QUIET,0.0793,0.32142857142857145,0.011904761904761904,0.5454545454545454,-0.010819078654785264,0.17513453880754493,0.191462972333208,0.03569261539041217,-0.05456502944167411,0.04432027363459681
2024-09-11,Major Banks [sub],0.529,MIXED,0.043,0.4444444444444444,0.01984126984126984,0.9090909090909091,0.02196851920547327,0.17602893252049157,0.2222244885113478,0.010410326628309848,-0.021777431581415575,0.04521466734754345
2024-09-11,Computer Software: Prepackaged Software [sub],0.374,MIXED,0.0487,0.6031746031746031,0.5436507936507936,0.30303030303030304,0.06888332969667044,0.39047154453963784,0.17841877134071835,0.028016975990893884,0.025137378909781592,0.2596572793666897
2024-09-11,Real Estate Investment Trusts [sub],0.714,MIXED,0.0626,0.003968253968253968,0.08333333333333333,0.09090909090909091,-0.024642773491815206,-0.010558649568747414,0.09925656185326928,0.011698725864439895,-0.06838872427870404,-0.14137291474169553
2024-09-11,Industrial Machinery/Components [sub],0.534,QUIET,0.0135,0.8333333333333334,0.20634920634920634,0.696969696969697,0.07800943887304435,0.20922779391349078,0.17272030970708438,0.03113989277302152,0.0342634880861555,0.07841352874054267
2024-09-11,Semiconductors [sub],0.539,VOLATILE,0.0353,0.9007936507936508,0.2261904761904762,0.6363636363636364,0.07778281079942562,0.17351077755162558,0.28166223559669284,0.029116340404385203,0.03403686001253677,0.04269651237867747
2024-09-11,Oil & Gas Production [sub],0.488,QUIET,-0.0792,0.6349206349206349,0.5515873015873016,0.36363636363636365,0.08658600057032362,0.07379886179012929,0.2436996329841289,0.01751686328376077,0.042840049783434773,-0.057015403382818824
2024-09-11,EDP Services [sub],0.354,MIXED,0.0573,0.6071428571428571,0.7420634920634921,0.3939393939393939,0.04214319010956746,0.3184149973028969,0.1355228530151753,0.025534253107449674,-0.0016027606773213812,0.1876007321299488
2024-09-11,Finance: Consumer Services [sub],0.303,MIXED,0.031,0.38095238095238093,0.11904761904761904,0.696969696969697,0.046782793095881514,0.392920549250968,0.192294743251044,0.026312097023027003,0.0030368423089926697,0.26210628407801984
2024-09-11,Biotechnology: Biological Products (No Diagnostic Substances) [sub],0.468,QUIET,0.0582,0.3333333333333333,0.20634920634920634,0.5757575757575758,0.005986429413805006,0.12381717199144848,0.2828670265551777,0.05611265624215648,-0.03775952137308384,-0.006997093181499631
2024-09-11,Business Services [sub],0.347,MIXED,0.0593,0.5873015873015873,0.44841269841269843,0.3939393939393939,0.03470141859031717,0.16601299984811235,0.13693673372680068,0.025795214726536824,-0.009044532196571677,0.03519873467516424
2024-09-11,Medical/Dental Instruments [sub],0.53,QUIET,0.0872,0.43253968253968256,0.30952380952380953,0.24242424242424243,-0.05267260485272829,0.10432355334990606,0.1606937739188506,0.020699238273217565,-0.09641855563961713,-0.02649071182304205
2024-09-11,Property-Casualty Insurers [sub],0.56,QUIET,0.0468,0.6626984126984127,0.07539682539682539,0.7878787878787878,0.014011988365399963,0.13090352142584893,0.23464638627269988,0.017476354541276544,-0.02973396242148888,8.925625290082118e-05
2024-09-11,Investment Managers [sub],0.462,QUIET,0.0285,0.4603174603174603,0.09126984126984126,0.42424242424242425,0.06625750282872422,0.14240815343036894,0.11613053501287855,0.014120782449335517,0.02251155204183538,0.011593888257420831
2024-09-11,Precious Metals [sub],0.297,QUIET,0.0315,0.42857142857142855,0.4880952380952381,0.2727272727272727,0.04777174601630585,0.008073668310802695,0.2935150865562095,0.02367625166437539,0.004025795229417005,-0.12274059686214542
2024-09-11,Telecommunications Equipment [sub],0.387,MIXED,0.056,0.6031746031746031,0.7738095238095238,0.42424242424242425,0.010631848417367307,0.08837204542385502,0.16148897838697612,0.02200678336520483,-0.03311410236952154,-0.042442219749093096
2024-09-11,Major Chemicals [sub],0.45,QUIET,0.0049,0.7023809523809523,0.2222222222222222,0.6363636363636364,0.07290328396947987,0.09955107208928005,0.22060675661849413,0.01961092229278289,0.029157333182591026,-0.03126319308366807
2024-09-11,Computer Software: Programming Data Processing [sub],0.403,QUIET,0.0577,0.6666666666666666,0.4166666666666667,0.3939393939393939,0.09852518213823647,0.31318424265832845,0.16131561438628164,0.03051116218739098,0.05477923135134762,0.18236997748538034
2024-09-11,Investment Bankers/Brokers/Service [sub],0.554,QUIET,0.0376,0.7301587301587301,0.17063492063492064,0.24242424242424243,0.06933096096422875,0.17536955323980674,0.09555298170798825,0.017091751270573774,0.025585010177339905,0.04455528806685863
2024-09-11,Marine Transportation [sub],0.77,QUIET,-0.0234,0.7976190476190477,0.027777777777777776,0.9090909090909091,0.05801190580795734,-0.09438689292806768,0.17838514958817953,0.018388571436660717,0.014265955021068498,-0.2252011581010158
2024-09-11,Electric Utilities: Central [sub],0.737,QUIET,0.0507,0.007936507936507936,0.27380952380952384,0.12121212121212122,0.0236913948755455,0.07010705294390118,0.14011443835416365,0.020677548666704515,-0.020054555911343343,-0.06070721222904693
2024-09-11,Metal Fabrications [sub],0.545,QUIET,0.0479,0.7777777777777778,0.6706349206349206,0.8181818181818182,0.07024084174337131,0.28431558343535146,0.21011386408457586,0.023136308971118888,0.026494890956482463,0.15350131826240335
2024-09-11,Restaurants [sub],0.462,VOLATILE,0.0336,0.8809523809523809,0.7579365079365079,0.24242424242424243,0.04585437660242375,0.16266114001250265,0.19703640762226943,0.019533157665059055,0.0021084258155349075,0.031846874839554534
2024-09-11,Medical Specialities [sub],0.488,QUIET,0.0372,0.42063492063492064,0.28174603174603174,0.12121212121212122,-0.05740280101381434,-0.015255123384943836,0.18820682500501942,0.025372223448956975,-0.10114875180070318,-0.14606938855789195
2024-09-11,Commercial Banks [sub],0.433,MIXED,0.0656,0.5992063492063492,0.15873015873015872,0.3333333333333333,0.021936635010904038,0.07737486877821009,0.15635520919567794,0.01593044496319651,-0.021809315775984807,-0.05343939639473802
2024-09-11,Military/Government/Technical [sub],0.517,VOLATILE,0.0428,0.9166666666666666,0.6984126984126984,0.7575757575757576,0.07384665307118432,0.22871336631024786,0.153344210139949,0.022107164349156504,0.030100702284295476,0.09789910113729974
2024-09-11,Electrical Products [sub],0.461,VOLATILE,0.0025,0.8888888888888888,0.4642857142857143,0.7272727272727273,0.05952282293845346,0.1602156379988553,0.22524049147266473,0.01637218987609512,0.015776872151564612,0.029401372825907185
2024-09-11,Real Estate [sub],0.616,QUIET,0.0777,0.15873015873015872,0.0873015873015873,0.48484848484848486,0.01712629232513252,0.07302487599529517,0.14981464927034824,0.022719579209529328,-0.026619658461756325,-0.057789389177652944
2024-09-11,Hotels/Resorts [sub],0.563,QUIET,0.031,0.26587301587301587,0.003968253968253968,0.5151515151515151,0.09976090339454924,0.15711852618748723,0.2208095718709672,0.018271148111160863,0.056014952607660394,0.026304261014539115
2024-09-11,Industrial Specialties [sub],0.392,QUIET,0.0296,0.7103174603174603,0.24206349206349206,0.5151515151515151,0.018970569721134645,0.06964042722982544,0.19143192966372238,0.019161319439808748,-0.0247753810657542,-0.06117383794312267
2024-09-11,Auto Parts:O.E.M. [sub],0.466,QUIET,0.0108,0.753968253968254,0.21825396825396826,0.6363636363636364,0.06269685703819805,0.14994502689223532,0.2532728151479669,0.018319588034929585,0.018950906251309206,0.01913076171928721
2024-09-11,Other Consumer Services [sub],0.489,MIXED,-0.0012,0.6071428571428571,0.1626984126984127,0.9090909090909091,0.015098409807009938,0.15118120216739928,0.15012680704580503,0.017802240225574705,-0.028647540979878906,0.020366936994451162
2024-09-11,Natural Gas Distribution [sub],0.468,QUIET,0.0264,0.3888888888888889,0.42063492063492064,0.15151515151515152,0.04540965017415299,0.1279219508117062,0.12938955918134287,0.015137927589883984,0.001663699387264149,-0.0028923143612419044
2024-09-11,Services-Misc. Amusement & Recreation [sub],0.467,QUIET,0.0357,0.32936507936507936,0.26587301587301587,0.5454545454545454,0.04225209863643142,0.1984025275773409,0.13716164835695993,0.018659203463264655,-0.0014938521504574212,0.06758826240439278
2024-09-11,Packaged Foods [sub],0.553,QUIET,0.031,0.2857142857142857,0.25396825396825395,0.21212121212121213,0.004750847277299242,0.01735810378853464,0.09734026399865424,0.012041392776495135,-0.0389951035095896,-0.11345616138441347
2024-09-11,Diversified Commercial Services [sub],0.329,MIXED,-0.0021,0.6111111111111112,0.2896825396825397,0.45454545454545453,0.032797737243293046,0.13133693003544478,0.16734077400513095,0.016330935369726934,-0.010948213543595799,0.0005226648624966634
2024-09-11,Homebuilding [sub],0.527,QUIET,0.0628,0.373015873015873,0.20238095238095238,0.8484848484848485,0.014380364555944158,0.040490972365110345,0.25419366951190875,0.011925575332184035,-0.029365586230944686,-0.09032329280783777
2024-09-11,Professional Services [sub],0.518,QUIET,0.0471,0.5952380952380952,0.3611111111111111,0.8181818181818182,-0.0019073593461057525,-0.011736809394673586,0.17850131991352033,0.017589849499022033,-0.0456533101329946,-0.1425510745676217
2024-09-11,Medical/Nursing Services [sub],0.378,QUIET,0.038,0.46825396825396826,0.1984126984126984,0.5757575757575758,0.05622365790792361,0.19527116215568308,0.21584832029007178,0.030316454439857737,0.012477707121034763,0.06445689698273496
2024-09-11,Specialty Insurers [sub],0.614,QUIET,0.045,0.06746031746031746,0.01984126984126984,0.48484848484848486,0.014525568584875526,0.04089138823291716,0.13999851187612758,0.011167676555261246,-0.02922038220201332,-0.08992287694003095
2024-09-11,Beverages (Production/Distribution) [sub],0.49,QUIET,0.0035,0.11904761904761904,0.5396825396825397,0.12121212121212122,-0.006632243921588676,-0.009315972041621823,0.14456341789398197,0.015061764729286586,-0.05037819470847752,-0.14013023721456994
2024-09-11,Aerospace [sub],0.459,QUIET,0.0551,0.8492063492063492,0.5476190476190477,0.6363636363636364,0.03294624556768677,0.18222781584579062,0.20602060161865365,0.030145007745923068,-0.010799705219202073,0.051413550672842506
2024-09-11,Other Specialty Stores [sub],0.364,MIXED,0.0118,0.6547619047619048,0.27380952380952384,0.5454545454545454,0.06103024749078889,0.15539382997997886,0.2738357094408654,0.026101509513044817,0.017284296703900047,0.024579564807030746
2024-09-11,Integrated oil Companies [sub],0.735,DISPERSION,-0.0975,0.7301587301587301,0.8650793650793651,0.18181818181818182,0.0981982981956504,0.05745056145094152,0.23295417613617647,0.017230558181115463,0.05445234740876156,-0.0733637037220066
2024-09-11,Electronic Components [sub],0.525,STRESS,-0.0359,0.8650793650793651,0.7063492063492064,0.5151515151515151,0.07975983029027933,0.3102607116167728,0.19406652551329512,0.02044804953195501,0.03601387950339049,0.1794464464438247
2024-09-11,Finance/Investors Services [sub],0.608,QUIET,0.029,0.21031746031746032,0.003968253968253968,0.5757575757575758,-0.00042705440475943046,0.027700031531012526,0.06019472811343551,0.007935329080657753,-0.044173005191648275,-0.10311423364193559
2024-09-11,Air Freight/Delivery Services [sub],0.718,QUIET,0.129,0.39285714285714285,0.011904761904761904,0.18181818181818182,0.11181221486521564,0.35339781200944476,0.25672498168325064,0.021796668183298597,0.0680662640783268,0.22258354683649664
2024-09-11,Retail-Auto Dealers and Gas Stations [sub],0.434,MIXED,-0.0173,0.5595238095238095,0.1349206349206349,0.696969696969697,0.04289542146159753,0.2190162390182584,0.21872825920528652,0.015467062204651291,-0.0008505293252913174,0.08820197384531028
2024-09-11,Metal Mining [sub],0.547,VOLATILE,0.0388,0.9682539682539683,0.5119047619047619,0.7575757575757576,0.18139921619037636,0.13602024373291433,0.384615163557407,0.024854320424885515,0.13765326540348752,0.005205978559966212
2024-09-11,Life Insurance [sub],0.445,QUIET,0.0457,0.7103174603174603,0.25396825396825395,0.45454545454545453,0.07295429337419046,0.0808229233989517,0.18009702108616163,0.011139695166635707,0.029208342587301615,-0.04999134177399642
2024-09-11,Trusts Except Educational Religious and Charitable [sub],0.406,MIXED,0.0215,0.07142857142857142,0.5912698412698413,0.24242424242424243,0.004433163436620813,0.0015033269991373555,0.03511917008701251,0.006690818810633875,-0.03931278735026803,-0.12931093817381076
2024-09-11,Apparel [sub],0.569,DISPERSION,0.0757,0.6111111111111112,0.9880952380952381,0.18181818181818182,0.06449396137749486,0.12836985607362372,0.2435964456614937,0.020998965617613104,0.020748010590606013,-0.0024444090993243905
