as_of,ticker,sector,momentum,leverage,rev_growth,rev_accel,margin,margin_chg,margin_accel,market_cap,earnings_yield,book_to_price,sales_to_price,fwd_63,fwd_126,z_rev_growth,sn_rev_growth,z_rev_accel,sn_rev_accel,z_margin_chg,sn_margin_chg,z_margin_accel,sn_margin_accel,z_earnings_yield,sn_earnings_yield,z_book_to_price,sn_book_to_price,z_sales_to_price,sn_sales_to_price,z_margin,sn_margin,z_lowlev,sn_lowlev,z_mom,z_IMPROVEMENT,z_VALUE,z_LEVELS,z_IMPROV_VALUE,z_LEVELS_VALUE,sn_IMPROVEMENT,sn_VALUE,sn_LEVELS,sn_IMPROV_VALUE,sn_LEVELS_VALUE,z_ALL
2024-10-07,FITB,Finance,0.16560685651092055,10.092374908977426,0.08333333333333326,-0.018856447688564648,,,,28533780365.519997,0.08099172175561409,0.6737978548132568,0.02113284648145188,0.016603415559772294,-0.15037950664136612,-0.020721823956982077,-0.14313505265766982,-0.09119702363080791,0.3734512408544943,,,,,0.9170276872259808,0.7684939553111145,1.3451865044722167,0.3852369152290008,-0.68808959301331,-0.9042910333016317,,,-1.506139535241332,-0.31634562220791307,0.3542837120903601,-0.05595942379389499,0.5247081995616292,-1.506139535241332,0.23437438788386708,-0.49071566783985143,0.11515809409841225,0.08314661241282784,-0.31634562220791307,0.09915235325562005,-0.11659950489754262,0.27434416261936473
2024-10-07,ISRG,Health Care,0.2178688651694105,0.12601048387645072,0.1446551625946808,0.03004603631240288,0.2822528484004179,0.018456504645078753,-0.0013136755373971964,167453548356.48,0.01250316891191144,0.08783510498498688,0.045221496195944684,0.12870572756403442,0.10975532118073983,0.2908977304270448,0.28941680187317403,0.24744918765408186,0.16761981035130677,0.04206501935308574,0.07364297334699844,-0.03446304986567667,0.04034382948808041,-0.3618812386734152,-0.09864363489192256,-0.6913504659187284,-0.49382905557915135,-0.6624054624878981,-0.5148814769018899,0.5596027527719651,0.5648212358998055,0.6672421531166539,0.5760824491120653,0.5897492873559493,0.13648722189213391,-0.5718790556933472,0.6134224529443095,-0.21769591690060663,0.020771698625481172,0.14275585376488992,-0.36911805579098794,0.5704518425059354,-0.11318110101304901,0.10066689335747372,0.051452484518245356
2024-10-07,WAT,Industrials,0.032090608777725294,2.1509567858172325,-0.04327307393164237,0.026592292651578253,0.26690791767168315,-0.002961751342705654,0.041246735940475204,20771925495.84,,0.06797477683437557,0.13848181770997034,0.07747485139460442,-0.038294467306813074,-0.6640984598027496,-0.6375212039701683,0.22353225931432052,0.11930172232954422,-0.1624543770682415,-0.2849091609471069,0.33012144171102276,0.09766313090403238,,,-0.7603758306448474,-0.8835898174500803,-0.5306899264350575,-0.709112823687827,0.5046914043890551,0.5148234653425088,0.22565874066766278,-0.20428179713966974,-0.24727143067571467,-0.06822478396141196,-0.6455328785399524,0.36517507252835896,-0.3568788312506822,-0.14017890300579675,-0.17636637792092463,-0.7963513205689536,0.1552708341014195,-0.4863588492449391,-0.32054024323376706,-0.32034303105902634
2024-10-07,RMBS,Technology,-0.3187852638566213,0.21550463994277338,0.10269377127979173,0.06657450474087723,0.3051506758086243,0.2075557095224904,-0.03100047804172329,4476379350.0,0.051536516895066095,0.2298491525299347,0.10667817954258055,0.377101096224117,0.2738124238733253,0.07766224446084935,-0.1771785869794683,0.5004062242965928,0.30546200666433304,1.8477421607290476,1.5714836623993513,-0.28876857515893634,-0.4753748477004899,0.36700110838560435,0.45439420823124776,-0.19777496436183692,-0.0500254124092395,-0.5756075632353802,-0.44614763025907045,0.641541902596165,0.6739068271528242,0.6477260134579712,0.6524620750116302,-1.8281366005650583,0.5342605135818884,-0.13546047307053757,0.6446339580270681,0.19940002025567544,0.2545867424782653,0.30609805859593153,-0.013926278145687402,0.6631844510822272,0.14608589022512206,0.32462908646826993,-0.4764455200179025
2024-10-07,LNG,Utilities,0.21446830265848682,7.544802867383512,-0.2223869532987398,0.19795393978479303,0.5046075627581824,-0.06569142414569695,0.7795226520072773,43000947335.56,0.10371864520091084,0.10381166640736907,0.36968952976656494,0.17612081667017465,0.14623237213218276,-1.5743026716583617,-2.3828008265380802,1.4101994347496878,1.3660919542152443,-0.7614496840013648,-1.3184903056246462,3.5408067839581983,3.866094350741862,1.3414148883799148,2.3950160553718836,-0.6358232877731232,-1.3778703622853172,-0.20414539775781976,-0.15598222979552012,1.3552920524191567,2.8422093012189564,-0.95058625735516,-2.0996108013211114,0.5744281118325673,0.6538134657620399,0.16714873428299062,0.20235289753199837,0.41048110002251526,0.18475081590749448,0.38272379319859506,0.2870544877636821,0.3712992499489225,0.3348891404811386,0.32917686885630226,0.4651301039591993
2024-10-07,SOFI,Finance,0.06572164948453607,4.531138216865085,0.15367789632544682,-0.057115761117841,,,,8815363752.369999,-0.012855283478181259,0.6694555285269301,0.05191731309748347,0.8029020556227329,0.37726723095526005,0.33674861743375845,0.07914463789863709,-0.35614003836456254,0.28555005851002907,,,,,-0.8354078319815755,-1.3946861895456728,1.3300945758091804,0.37365655415655274,-0.6529486742399054,-0.9042910333016317,,,-0.29339138800116704,0.4098961848385012,-0.09574735898232371,-0.009695710465402047,-0.052753976804100176,-0.29339138800116704,-0.03122484363475111,-0.1730726824026336,0.18234734820433307,-0.6417735562302506,0.4098961848385012,-0.22971310401295875,-0.11593868569587468,-0.05273234875060864
2024-10-07,MRK,Health Care,-0.14198798988621997,,0.0716328566677753,-0.01727443952881469,,,,275254943190.08,0.04990282768696535,0.158333214636963,0.22698956565824077,-0.06971175983055533,-0.2456948153605305,-0.080180215340947,-0.15462098393923474,-0.08024173004059877,-0.1894045897644899,,,,,0.33649470076514215,0.5102625431762893,-0.44633146651816713,-0.10376658020460716,-0.4056866530538598,-0.40838787654907577,,,,,-1.0315795433562398,-0.08021097269077289,-0.17184113960229494,,-0.12602605614653392,-0.17184113960229494,-0.17201278685186233,-0.0006306378591312186,,-0.08632171235549678,-0.0006306378591312186,-0.42787721854976923
2024-10-07,PL,Technology,0.07619047619047614,0.39113612975887857,0.13636279087070546,-0.01044099638998186,-0.6478262292935245,0.15721831972900113,-0.11879019880598629,656223360.9399999,-0.20732422540568388,0.7211675599632761,0.35927401252872565,0.8185840707964605,0.597345132743363,0.24875832896857114,-0.059204356886923624,-0.03292062404216569,-0.123650565186159,1.3670787218448972,1.0900311516059333,-1.0408000898716145,-1.5673627429379884,-3.3878210131143462,-1.5354112704779284,1.5098218090932107,1.3316298822617383,-0.2188556776922856,0.2050334617596227,-2.768655755640257,-1.8643832528282387,0.6094257619736906,0.5735403389546302,-0.0485802414921027,0.13552908422492205,-0.698951627237807,-1.079614996833283,-0.2817112715064425,-0.889283312035545,-0.16504662835128442,0.00041735784781087487,-0.6454214569368042,-0.08231463525173677,-0.3225020495444967,-0.20400092816832924
2024-10-07,GRMN,Industrials,0.09483221476510062,,0.14073039343728588,-0.06340077341995265,0.2270084178961432,0.01171762712240465,-0.03259017789184096,31355841924.77,0.043882125802944545,0.22340277186007604,0.18013718188628838,0.27842824741004124,0.1813277753938578,0.2709532044626427,0.4744869029672541,-0.39966329996303107,-0.663618428559216,-0.022283411456622135,-0.15138887014965619,-0.3023863925504819,-0.5472109853611912,0.22406818480085414,0.4034538258868319,-0.22017961817853135,-0.1019483255089794,-0.4718582761374026,-0.6033780659008514,0.36191230872485725,0.32756466667840783,,,0.0354097889353177,-0.11334497487687309,-0.15598990317169328,0.36191230872485725,-0.1346674390242832,0.10296120277658198,-0.22193284527570234,-0.10062418850766632,0.32756466667840783,-0.16127851689168432,0.11347023908537077,-0.07797502970441622
2024-10-07,MDT,Health Care,0.049813050295501204,0.8673952489206832,0.027655154505323187,-0.019193557802170025,0.16146557169930512,-0.0031669912713518655,-0.006354850397074396,111627972510.72,0.03517935434707351,0.4295249561698838,0.2918354536706427,-0.08237591911764708,-0.020220588235294157,-0.3036620017744594,-0.4220428524417151,-0.09353148710624241,-0.20388398875859612,-0.16441417932068536,0.017171490448742048,-0.07764717589604204,0.028032723412829322,0.06155851518678335,0.2705487550584503,0.4962062764669642,1.3967236106057717,-0.31410203526877695,-0.37039620890940544,0.12736931044448557,0.2383903482939899,0.5055671426869206,0.411072934463765,-0.16742327722331266,-0.15981371102435732,0.08122091879499022,0.31646822656570306,-0.03929639611468355,0.19884457268034664,-0.14518065683468495,0.43229205225160544,0.32473164137887744,0.14355569770846024,0.3785118468152414,-0.08200535648422659
2024-10-07,AON,Finance,0.0752563781890947,7.729522184300341,0.1835064526282657,0.1320985476941401,0.17446808510638298,-0.09056181731728716,-0.06999084828338867,74711751589.51001,0.03411779199081039,0.07843478268581754,0.18950164731498373,0.013172050827251258,0.08566194643947544,0.48832859368313325,0.17339900501262842,0.9541555449599732,0.7202719594089835,-0.9989329694339288,-0.45716703046441487,-0.6227710863502465,-0.0374924336480903,0.04173561754253071,-0.31195345935098756,-0.7240216619998092,-1.2025109622502705,-0.45863244157277044,-0.48163617684564136,0.17389839266526796,0.04403101077940827,-0.9908683064303386,-0.007780724226159435,-0.052788803866484164,-0.04480497928526722,-0.3803061620100163,-0.40848495688253533,-0.21255557064764177,-0.3943955594462758,0.09975287507727668,-0.6653668661489666,0.018125143276624418,-0.28280699553584493,-0.3236208614361711,-0.15929998172058923
2024-10-07,T,Telecommunications,0.26260869565217404,2.33798922469773,-0.00401109736938865,-0.0003281616382760921,0.19330805114608854,-0.020817696756441795,-0.016391993421492335,156167911641.06,0.08148280825607401,0.7642222960265356,0.7824718837302534,0.01928374655647369,0.2153351698806243,-0.4645806080370739,-0.13942939232664217,0.037110034808365715,-0.14654572302428484,-0.33295785693290847,0.22757969437794168,-0.16362817465453813,0.3036975136179328,0.9261979044776166,0.5453497982360096,1.6594602660923112,0.7521406885202735,0.3788447543542313,0.291616392902166,0.24131661416243103,0.3873344041789284,0.18487226523354888,-0.9753129360549052,0.7913238190726423,-0.2310141512040387,0.9881676416413865,0.21309443969798997,0.3785767452186739,0.6006310406696882,0.061325523161236864,0.529702293219483,-0.2939892659379884,0.29551390819035994,0.11785651364074731,0.5161591031699967
2024-10-07,UUUU,Industrials,-0.15094339622641506,0.05454103844194108,0.2704356695322745,-0.02594938119938317,-1.0372749168482625,0.5164188030992825,0.4162836679798645,883818459.0,-0.01403455638846303,0.4285710443619508,0.051590911612765945,0.0092592592592593,-0.2944444444444445,0.9300773829948425,1.2583488627041062,-0.14031508193407938,-0.3377994412939496,2.952763237474,4.229027062045498,3.5408067839581983,3.373146863403572,-0.8574287769192285,-1.319342983527774,0.4928909178304001,0.92983513532011,-0.6534096650002852,-0.929669985814427,-4.162285543720019,-4.1276845342968125,0.6719302223465624,0.9947778459600422,-1.0719279715885057,1.8208330806232405,-0.3393158413630379,-1.7451776606867284,0.7407586196301013,-1.0422467510248832,2.1306808367148067,-0.43972594467403026,-1.5664533441683852,0.8454774460203882,-1.0030896444212076,0.1365297558905656
2024-10-07,USB,Finance,0.0171546203110704,11.045249911378944,-0.0875631145362743,-0.05180780149779063,,,,69396059047.51,0.07625793269293557,0.8130144675992866,0.39247185465321116,0.09512030582415121,-0.11625815156285135,-0.8891674586097589,-0.6831456509733799,-0.319382796852093,0.29774515258304707,,,,,0.8286321111156126,0.659379780758437,1.8290394096516713,0.7565076436452199,-0.17196894708449367,0.15437171578070388,,,-1.7139345739515033,-0.44078155290925203,-0.31456526814458474,-0.604275127730926,0.8285675245609302,-1.7139345739515033,0.11214619841500212,-0.44268352469528655,-0.1927002491951664,0.5234197133947869,-0.44078155290925203,0.16535973209981025,0.041319080242767425,-0.030090957104860167
2024-10-07,FFIV,Telecommunications,0.1384527101048567,0.5409883600238479,-0.010171609439800111,0.020860494943888197,0.2344948561815685,0.08709546929607062,0.03249120992212903,12719415305.269999,0.04352527114753631,0.23670466980919844,0.218282046254882,0.1789854740411494,0.21037437565870865,-0.4958865238794946,-0.2196110088147896,0.18383996929645047,0.18423138280947776,0.6974871802149245,0.6629782048676086,0.25511913578771367,0.5106133713378332,0.21740452226016851,0.32535121806779144,-0.17394833989728473,-0.5700240489324443,-0.41798465468289586,-0.8322552949155309,0.388702290908898,0.5041346783356233,0.5767472365530041,0.8492282435124066,0.23194117554280672,0.1601399403548985,-0.12484282410667069,0.4827247637309511,0.01764855812411391,0.1789409698121402,0.2845529875500325,-0.3589760419267279,0.6766814609240149,-0.03721152718834769,0.15885270949864352,0.08907943059701151
2024-10-07,FTI,Consumer Discretionary,0.032682193839218554,2.0969586865832324,0.17919075144508678,-0.00981588649598697,0.13256793945648435,0.041755648613770624,-0.03363152469458208,11775966705.07,0.041321448352134034,0.25241239844201235,0.7219959272082079,0.1706074936340487,-0.047653692251727886,0.4663974658000235,1.122617592179765,-0.028591782643559424,0.0027322689088757185,0.2645447051093952,0.7811904741709106,-0.3113068630405236,-0.39050795481121187,0.17625182553765809,-0.1621872713844502,-0.1193555008627741,0.49190092397230845,0.293431977491656,-0.057900048974768366,0.02396004913349759,-0.2875034178250216,0.23743419609710079,0.30225161117604477,-0.24460605442251146,0.09776088130633392,0.11677610072217999,0.1306971226152992,0.10726849101425695,0.12373661166873959,0.3790080951120849,0.09060453453769662,0.007374096675511588,0.23480631482489076,0.048989315606604106,-0.01002302413133252
2024-10-07,APLD,Technology,1.2719999999999998,5.111247296323,2.0765081618168915,-0.3435080456385382,-1.2877641413675371,-0.7940097055974875,,1117811546.6,-0.13354129365906123,0.11167356463590855,0.148124252700397,0.3267605633802817,-0.22253521126760567,3.678582947714394,3.639525859098767,-2.3393861673800016,-1.979423182426652,-3.860837080188711,-2.6477812828322334,,,-3.089016781841355,-0.9682581343176232,-0.6084989460729653,-0.38235150531425477,-0.5170715035838377,-0.3393014528707289,-4.601833289919507,-3.5688821187762523,-0.41989674108344355,-1.5474880030432572,3.1210331152245048,-0.8405467666181061,-1.404862410499386,-2.5108650155014756,-1.122704588558746,-1.9578637130004308,-0.3292262020533727,-0.563303697500869,-2.5581850609097545,-0.44626494977712083,-1.5607443792053117,0.29187464603567087
2024-10-07,RCL,Consumer Discretionary,0.3000940053510739,5.125166444740346,0.16662531911886003,-0.12551033016890556,0.26739659367396595,0.04838298531604643,-0.058655415942001354,46281603108.39,0.05402036299703649,0.12981399944011146,0.3312303587258622,0.25329551143000173,0.16530396573780526,0.4025436233868531,0.9866588969626034,-0.8297675473710078,-1.9037885649764652,0.32782805100849177,0.931523107276774,-0.5256685750379343,-0.7748441984248733,0.41338277099161225,0.07548517313361787,-0.5454511394529147,-0.08131147222169183,-0.25846292795218223,-0.5431500143826911,0.5064401159787054,0.711435081689809,-0.42293211296003347,-0.3726799937871118,0.9602132329858667,-0.1562661120033993,-0.13017709880449488,0.041754001509335975,-0.14322160540394707,-0.04421154864757945,-0.19011268979049026,-0.18299210449025502,0.16937754395134857,-0.18655239714037264,-0.0068072802694532225,0.22459000739265753
2024-10-07,CB,Finance,0.09488070785274139,2.8502899832890987,0.16918786444688583,0.0030487670425265456,0.10610769786772678,0.00934440876099138,0.0015823474011826127,111962485436.52,0.08677906677508275,0.5451647465847572,0.4784995598402927,-0.03037737210476954,0.026841763474998226,0.41556572730689395,0.12815412445921404,0.060495024894154995,0.42377870629455394,-0.044944882452630244,0.13621743918337093,-0.009654900367274299,0.3884702050505256,1.0250966548905303,0.9018926695946703,0.898116992629673,0.04219087471198984,-0.05046834403962802,0.42393984699092085,-0.07072708695473622,-0.11489626043006591,0.07315398561193,0.6293981276805232,0.035628273702184445,0.1053652423452861,0.6242484344935251,0.0012134493285968911,0.3648068384194056,0.312730941911061,0.2691551187469161,0.45600779709919365,0.2572509336252286,0.36258145792305485,0.3566293653622111,0.2550806501803319
2024-10-07,MTZ,Industrials,0.37584961767204783,2.190155410254483,0.030260097456086488,-0.009277032973885158,,,,10263076145.300001,0.0007655599440912393,0.26447859896694315,1.1872751237045231,0.13014280200694706,-0.05943651099961422,-0.29042444556828245,-0.19313021568501273,-0.024860260463751813,-0.19275362878655491,,,,,-0.5810614119195828,-0.8790968880690762,-0.07741893839634778,0.10462045109537299,0.9505656629200336,1.9530630657977563,,,0.2171106313544837,-0.22714781547864932,1.3015288328380998,-0.15764235301601714,0.09736177086803433,0.2171106313544837,-0.03014029107399141,0.15723620111125902,-0.19294192223578382,0.3928622096080177,-0.22714781547864932,0.09996014368611694,0.0828571970646842,0.4137494168967057
2024-10-07,CRM,Technology,-0.056872037914691975,0.5994308816129648,0.08392421248401716,-0.023508793457537314,0.1912064343163539,0.019638376662047263,-0.1175276806632653,272048920000.0,0.020702159008754748,0.21184792793884277,0.1340383928008242,0.14182802122500626,-0.0681730329971535,-0.017719149381731115,-0.2429459979410229,-0.123414186019097,-0.19646131011075657,0.05335052045530039,-0.22585370647162695,-1.0299850032879334,-1.5516586887803143,-0.20877884151599305,0.21737729439044998,-0.26033894031903465,-0.10064734492907486,-0.5369655652524801,-0.3756141882115738,0.23379604493047978,0.37041202439074156,0.5640025785387587,0.4799410450859796,-0.6480910952520105,-0.2794419545583653,-0.335361115695836,0.39889931173461923,-0.30740153512710067,0.03176909801939162,-0.5542299258259302,-0.08629474625006622,0.4251765347383606,-0.32026233603799825,0.16944089424414718,-0.42096472183540395
2024-10-07,NSC,Industrials,-0.02597298809238391,2.278989136297095,0.021476510067114152,0.062344964728672236,0.37155059132720103,0.1782620007231742,0.3343680355885644,55187264000.0,0.03252562040401206,0.23518107366221308,0.21910852474947842,-0.024614374794880156,-0.08918608467344924,-0.33506006099291874,-0.24621302180924082,0.47111696159609834,0.43034221288273616,1.5680213633870406,1.36346090681513,2.841081187907591,2.6577151327842117,0.012004481909300367,0.06564180822461743,-0.17924365923659466,-0.04271569247120107,-0.41681738379872313,-0.5044562204254195,0.8791518962866993,1.0059389296457617,0.19773851277096452,-0.278967838195567,-0.5088759611932865,1.1362898629744527,-0.19468552037533915,0.5384452045288319,0.47080217129955676,0.1718798420767464,1.0513263076682091,-0.1605100348906677,0.3634855457250974,0.4454081363887707,0.10148775541721484,0.14424279380194235
2024-10-07,FIS,Consumer Discretionary,0.1535303776683088,1.0305218054821859,-0.3355579284570208,-0.038406931306023684,0.15186822016874246,1.837933356313964,1.787613175511416,45991207814.7,0.016720587184801166,0.37044036913843625,0.2164544153767173,-0.060972716488730705,-0.14104389086595492,-2.1494043813240644,-1.4530158318299704,-0.2265827272631391,-0.4684176053840394,2.952763237474,2.555179136243014,3.5408067839581983,3.824908323458471,-0.28312802153713257,-0.6226161327782602,0.29085543137469644,1.0437441491009123,-0.4205658958465132,-0.6856779826377818,0.09302549210054752,-0.14450863999523317,0.46999386282342903,0.5399407042756101,0.2998733457295877,1.0293957282112487,-0.13761282866964977,0.2815096774619883,0.4458914497707995,0.07194842439616926,1.1146635056218688,-0.08818332210504325,0.19771603214018849,0.5132400917584128,0.05476635501757262,0.39721874842372884
2024-10-07,FE,Utilities,0.11727912431587173,2.9896584896584897,0.09115103127079172,0.07381893594426736,0.12896341463414634,-0.03104989208574721,-0.04670246752690485,24693120000.0,0.03535397714019128,0.5051609517144856,0.5345618536661224,-0.08304175414042447,-0.08140891066013523,0.01900542451104896,0.4775615534649731,0.5505733933077531,-0.12997127996109578,-0.4306634037341139,-0.6951043281575083,-0.4232762468287446,-0.7266029706768866,0.0648193031507727,-0.5035123826519656,0.7590822037576496,0.5035499007609573,0.028710828450255316,0.3838417214273829,0.011061371272175734,-1.165636858651347,0.042761663320948856,0.13622475292721112,0.13654395132171396,-0.07109020818601411,0.28420411178622584,0.026911517296562295,0.10655695180010587,0.15555781454139406,-0.2685292563326294,0.12795974651212486,-0.5147060528620679,-0.07028475491025228,-0.19337315317497156,0.11655261830730856
2024-10-07,HOOD,Finance,0.25646551724137945,4.805391743892165,0.4032921810699588,0.001931636852271712,,,,21092720139.04,0.01374881940728195,0.33765204075400707,0.10610295804654139,0.7392795883361922,0.8100343053173242,1.6052152159832207,0.8678933856542301,0.052758978061967846,0.4212120877184622,,,,,-0.338620803594346,-0.781459726003318,0.1768982848294959,-0.5112157332178823,-0.5764199731270673,-0.7429662769870498,,,-0.3531983113870945,0.3740814213094657,0.7636458350917891,0.8289870970225943,-0.2460474972973058,-0.3531983113870945,0.29146979986264426,-0.2996229043422002,0.6445527366863462,-0.67854724540275,0.3740814213094657,-0.01699725435820193,-0.15223291204664216,0.44886181160569255
2024-10-07,ACN,Consumer Discretionary,0.0753465943339362,,-0.005901566504684541,-0.004975560833057835,0.15976756422062585,0.017337916873589987,0.01077779780695684,226784790609.6,0.03066100235958969,0.12233840252436025,0.2843040965255572,-0.0011491031390135076,-0.1593609865470852,-0.474187417824286,-0.8800918562366121,0.004927127093286321,0.08249566485253394,0.031383809080893776,0.22730554695521044,0.06911592196725508,0.29156471018366037,-0.02281413465348348,-0.36170780755231247,-0.5714328754918178,-0.11626384399770327,-0.32473889269609274,-0.6014227204398264,0.12129304448624678,-0.0859828100065165,,,-0.052382336587697365,-0.0921901399207127,-0.3063286342804647,0.12129304448624678,-0.19925938710058871,-0.09251779489710896,-0.06968148356130185,-0.3597981239966141,-0.0859828100065165,-0.21473980377895796,-0.22289046700156528,-0.15030037026295825
2024-10-07,BSX,Health Care,0.22885427281991566,,0.1447624340094471,0.006963673313076457,0.1262135922330097,-0.016603857058460153,-0.02877581870151083,124304372055.34999,0.014665614490118323,0.16387999603850814,0.12250574737000648,0.08979978675512368,0.14642814832365825,0.29144285230077677,0.2900691033978817,0.0876054713907165,-0.006532428327397424,-0.29272059615224755,-0.017919955422703655,-0.2697115156447349,-0.02672175878409138,-0.32150119212677913,-0.06343672350735315,-0.42705340593456487,-0.07307651922951079,-0.5532536130563798,-0.46960246732422456,0.001221218942443196,0.14312091875366167,,,0.639243851349004,-0.04584594702637229,-0.43393607037257453,0.001221218942443196,-0.2398910086994734,-0.21635742571506567,0.05972374021592232,-0.20203857002036285,0.14312091875366167,-0.07115741490222027,-0.029458825633350588,0.05315394465001905
2024-10-07,FDS,Technology,0.021509528244032072,1.1369511490665487,0.04321729824409082,-0.016695143391755707,0.36630372637993297,0.041737041279019615,0.037062908805724715,17108104652.86,0.029971116637650598,0.11049757049995465,0.12723010784459526,0.02432516565126508,-0.050962778494241134,-0.22457975071396036,-0.3855805897779224,-0.0762301456388102,-0.1584972267705875,0.26436702673658763,-0.014490788992756479,0.29428159816155763,0.3712435707116118,-0.035696594144954255,0.2886257290042711,-0.6125861607219084,-0.38565856342537014,-0.5465811969386235,-0.393165651274762,0.8603761563286167,0.8367902934726033,0.44678463861849826,0.23840103015085717,-0.29494430584357073,0.06445968213634368,-0.39828798393516207,0.6535803974735575,-0.1669141508994092,0.1276462067691977,-0.046831258707413656,-0.16339949523195368,0.5375956618117302,-0.10511537696968368,0.18709808328988828,-0.20959086921412973
2024-10-07,C,Finance,0.014093633565527286,10.544582593250444,0.036169993825890145,0.052162906587581714,,,,121800820000.0,0.0681029897828274,1.7102512117734512,0.6471385003811961,0.17699680511182114,0.024760383386581486,-0.2603920852261748,-0.2921650851918376,0.40060693571490685,0.5366189678905149,,,,,0.6763522213398967,0.4714077667166502,3.183592742552194,2.8601713322227806,0.18770763575674904,0.9523705885993667,,,-1.6047532180661792,-0.3753994161693367,-0.32835649093568514,0.07010742524436603,1.3492175332162797,-1.6047532180661792,0.7096624792303229,-0.12776784242494976,0.12222694134933865,1.427983229179599,-0.3753994161693367,0.7751050852644689,0.5262919065051312,0.36365615584165356
2024-10-07,KLAC,Technology,0.1315103789699199,3.581966483074095,-0.029917685052421095,0.13669753864740397,,,,10507600694.674,0.2628474454115796,0.3205610964744129,0.9338237419864599,-0.11817007176941674,-0.10024690726265562,-0.5962302898329473,-0.6418411952861851,0.9860032290576867,0.6961713441840757,,,,,2.7920856092459347,1.8551274119695973,0.11749802449812503,0.20506911640258702,0.5926054493547481,1.6861977225645641,,,-0.08640392724438875,-0.8602906398219091,0.20066262279803856,0.19488646961236966,1.167396361032936,-0.08640392724438875,0.6811414153226529,0.5404962168942736,0.02716507444894528,1.2487980836455828,-0.8602906398219091,0.637981579047264,0.19425372191183682,0.5209818178144482
2024-10-07,TEVA,Health Care,0.21690140845070438,5.468469885202076,0.07374935533780302,0.030591748126658436,-0.0012007684918347744,0.16537994321523072,0.22300924806320724,19578240000.0,-0.024312706351541303,0.3247993690954856,0.8320461900558987,0.25,-0.18055555555555558,-0.06942478973879283,-0.14175087019543223,0.25122820301754256,0.1717371069265662,1.4450127193736322,0.45734524242657393,1.887150398172669,0.5881651974091138,-1.0493559995532222,-0.698045197182586,0.13222831048633843,0.8172822336532327,0.4488606649378987,-0.05389955227938029,-0.45472703357368766,-0.20121984296462417,-0.4977968659657174,-0.6614907582624812,0.5853904278581583,0.8784916327062626,-0.15608900804299503,-0.47626194976970254,0.3612013123316338,-0.3161754789063488,0.2688741691417054,0.021779161397088825,-0.43135530061355265,0.14532666526939714,-0.20478806960823193,0.43593101750714197
2024-10-07,AZO,Consumer Discretionary,-0.007359992718028563,,0.03543394382307863,-0.010121412447962497,0.21253315735978287,0.0026633626309193748,-0.008412709793665013,52161506194.5,,-0.09275493276515379,,0.06761532037531315,0.170846092125301,-0.2641324755022532,-0.4328392743602053,-0.0307075280540313,-0.0023024723824240164,-0.1087410908257433,-0.10556789498081458,-0.09527538003669969,-0.0031779232196506783,,,-1.3189983641345175,-1.1219390170050618,,,0.3101130475684005,0.30495473025416003,,,-0.42501543275708437,-0.12471411860468187,-1.3189983641345175,0.3101130475684005,-0.7218562413695997,-0.5044426582830586,-0.13597189123577366,-1.1219390170050618,0.30495473025416003,-0.6289554541204178,-0.4084921433754509,-0.6229093051654279
2024-10-07,COIN,Finance,-0.34269815946145776,33.28110045803438,1.047754590619442,-0.07199754813521952,0.23669313782570425,0.3406256943193878,-0.2841080857255775,45073092520.0,0.03291469293662746,0.18571543535171658,0.10461099375215446,0.5648235851290553,0.048366090457021116,3.678582947714394,2.9043109689988187,-0.45919535127022576,0.2513589934600981,2.952763237474,1.6687202254544393,-2.4569597475960157,-1.3117955100914647,0.019269759304190913,-0.3396849781119858,-0.3511634633757427,-0.9164088565953006,-0.5785271380351072,-0.7476413526013026,0.39656877211619684,0.1886945831933933,-4.582908946761591,-3.2770280954881366,-1.9358757377393065,0.9287977715805382,-0.303473614035553,-2.093170087322697,0.31266207877249264,-1.198321850679125,0.8781486694554729,-0.667911729102863,-1.5441667561473715,0.10511847017630493,-1.1060392426251173,-0.4368505267314404
2024-10-07,HAL,Energy,-0.240966796875,1.5106,0.006036564332528416,-0.016334406250525957,0.17692439567975313,0.0025539231030025367,0.004596727765243086,27447138531.35,0.09807944084681941,0.36433670448298444,0.844532480991558,-0.1074300418140881,-0.29012544226439363,-0.4135213376293267,-0.2543441090031367,-0.07373206668345939,-1.052675847686443,-0.10978611084076938,0.36335207993360424,0.016167132227996858,-0.20020528223597317,1.236112199332348,0.5099012213261312,0.26964190077170314,-0.6488960621639813,0.46649558702697536,-0.044713473708435314,0.18268822221975267,0.27987460304990275,0.36530241141341213,-0.010780239461800603,-1.4775268447508398,-0.14521809573138966,0.6574165623770089,0.2739953168165824,0.2560992333228096,0.4657059395967956,-0.28596828974798716,-0.061236104848761796,0.13454718179405106,-0.17360219729837448,0.03665553847264463,-0.32177612603507355
