date,value,retrieved_at
1945-12-01,17.33,2026-08-09T06:39:58.075864+00:00
1946-01-01,18.02,2026-08-09T06:39:58.075864+00:00
1946-02-01,18.07,2026-08-09T06:39:58.075864+00:00
1946-03-01,17.53,2026-08-09T06:39:58.075864+00:00
1946-04-01,18.66,2026-08-09T06:39:58.075864+00:00
1946-05-01,18.7,2026-08-09T06:39:58.075864+00:00
1946-06-01,18.58,2026-08-09T06:39:58.075864+00:00
1946-07-01,18.05,2026-08-09T06:39:58.075864+00:00
1946-08-01,17.7,2026-08-09T06:39:58.075864+00:00
1946-09-01,15.09,2026-08-09T06:39:58.075864+00:00
1946-10-01,14.75,2026-08-09T06:39:58.075864+00:00
1946-11-01,14.69,2026-08-09T06:39:58.075864+00:00
1946-12-01,15.13,2026-08-09T06:39:58.075864+00:00
1947-01-01,15.21,2026-08-09T06:39:58.075864+00:00
1947-02-01,15.8,2026-08-09T06:39:58.075864+00:00
1947-03-01,15.16,2026-08-09T06:39:58.075864+00:00
1947-04-01,14.6,2026-08-09T06:39:58.075864+00:00
1947-05-01,14.34,2026-08-09T06:39:58.075864+00:00
1947-06-01,14.84,2026-08-09T06:39:58.075864+00:00
1947-07-01,15.77,2026-08-09T06:39:58.075864+00:00
1947-08-01,15.46,2026-08-09T06:39:58.075864+00:00
1947-09-01,15.06,2026-08-09T06:39:58.075864+00:00
1947-10-01,15.45,2026-08-09T06:39:58.075864+00:00
1947-11-01,15.27,2026-08-09T06:39:58.075864+00:00
1947-12-01,15.03,2026-08-09T06:39:58.075864+00:00
1948-01-01,14.83,2026-08-09T06:39:58.075864+00:00
1948-02-01,14.1,2026-08-09T06:39:58.075864+00:00
1948-03-01,14.3,2026-08-09T06:39:58.075864+00:00
1948-04-01,15.4,2026-08-09T06:39:58.075864+00:00
1948-05-01,16.15,2026-08-09T06:39:58.075864+00:00
1948-06-01,16.82,2026-08-09T06:39:58.075864+00:00
1948-07-01,16.42,2026-08-09T06:39:58.075864+00:00
1948-08-01,15.94,2026-08-09T06:39:58.075864+00:00
1948-09-01,15.76,2026-08-09T06:39:58.075864+00:00
1948-10-01,16.19,2026-08-09T06:39:58.075864+00:00
1948-11-01,15.29,2026-08-09T06:39:58.075864+00:00
1948-12-01,15.19,2026-08-09T06:39:58.075864+00:00
1949-01-01,15.36,2026-08-09T06:39:58.075864+00:00
1949-02-01,14.77,2026-08-09T06:39:58.075864+00:00
1949-03-01,14.91,2026-08-09T06:39:58.075864+00:00
1949-04-01,14.89,2026-08-09T06:39:58.075864+00:00
1949-05-01,14.78,2026-08-09T06:39:58.075864+00:00
1949-06-01,13.97,2026-08-09T06:39:58.075864+00:00
1949-07-01,14.76,2026-08-09T06:39:58.075864+00:00
1949-08-01,15.29,2026-08-09T06:39:58.075864+00:00
1949-09-01,15.49,2026-08-09T06:39:58.075864+00:00
1949-10-01,15.89,2026-08-09T06:39:58.075864+00:00
1949-11-01,16.11,2026-08-09T06:39:58.075864+00:00
1949-12-01,16.54,2026-08-09T06:39:58.075864+00:00
1950-01-01,16.88,2026-08-09T06:39:58.075864+00:00
1950-02-01,17.21,2026-08-09T06:39:58.075864+00:00
1950-03-01,17.35,2026-08-09T06:39:58.075864+00:00
1950-04-01,17.84,2026-08-09T06:39:58.075864+00:00
1950-05-01,18.44,2026-08-09T06:39:58.075864+00:00
1950-06-01,18.74,2026-08-09T06:39:58.075864+00:00
1950-07-01,17.38,2026-08-09T06:39:58.075864+00:00
1950-08-01,18.43,2026-08-09T06:39:58.075864+00:00
1950-09-01,19.08,2026-08-09T06:39:58.075864+00:00
1950-10-01,19.87,2026-08-09T06:39:58.075864+00:00
1950-11-01,19.83,2026-08-09T06:39:58.075864+00:00
1950-12-01,19.75,2026-08-09T06:39:58.075864+00:00
1951-01-01,21.21,2026-08-09T06:39:58.075864+00:00
1951-02-01,22.0,2026-08-09T06:39:58.075864+00:00
1951-03-01,21.63,2026-08-09T06:39:58.075864+00:00
1951-04-01,21.92,2026-08-09T06:39:58.075864+00:00
1951-05-01,21.93,2026-08-09T06:39:58.075864+00:00
1951-06-01,21.55,2026-08-09T06:39:58.075864+00:00
1951-07-01,21.93,2026-08-09T06:39:58.075864+00:00
1951-08-01,22.89,2026-08-09T06:39:58.075864+00:00
1951-09-01,23.48,2026-08-09T06:39:58.075864+00:00
1951-10-01,23.36,2026-08-09T06:39:58.075864+00:00
1951-11-01,22.71,2026-08-09T06:39:58.075864+00:00
1951-12-01,23.41,2026-08-09T06:39:58.075864+00:00
1952-01-01,24.19,2026-08-09T06:39:58.075864+00:00
1952-02-01,23.75,2026-08-09T06:39:58.075864+00:00
1952-03-01,23.81,2026-08-09T06:39:58.075864+00:00
1952-04-01,23.74,2026-08-09T06:39:58.075864+00:00
1952-05-01,23.73,2026-08-09T06:39:58.075864+00:00
1952-06-01,24.38,2026-08-09T06:39:58.075864+00:00
1952-07-01,25.08,2026-08-09T06:39:58.075864+00:00
1952-08-01,25.18,2026-08-09T06:39:58.075864+00:00
1952-09-01,24.78,2026-08-09T06:39:58.075864+00:00
1952-10-01,24.26,2026-08-09T06:39:58.075864+00:00
1952-11-01,25.03,2026-08-09T06:39:58.075864+00:00
1952-12-01,26.04,2026-08-09T06:39:58.075864+00:00
1953-01-01,26.18,2026-08-09T06:39:58.075864+00:00
1953-02-01,25.86,2026-08-09T06:39:58.075864+00:00
1953-03-01,25.99,2026-08-09T06:39:58.075864+00:00
1953-04-01,24.71,2026-08-09T06:39:58.075864+00:00
1953-05-01,24.84,2026-08-09T06:39:58.075864+00:00
1953-06-01,23.95,2026-08-09T06:39:58.075864+00:00
1953-07-01,24.29,2026-08-09T06:39:58.075864+00:00
1953-08-01,24.39,2026-08-09T06:39:58.075864+00:00
1953-09-01,23.27,2026-08-09T06:39:58.075864+00:00
1953-10-01,23.97,2026-08-09T06:39:58.075864+00:00
1953-11-01,24.5,2026-08-09T06:39:58.075864+00:00
1953-12-01,24.83,2026-08-09T06:39:58.075864+00:00
1954-01-01,25.46,2026-08-09T06:39:58.075864+00:00
1954-02-01,26.02,2026-08-09T06:39:58.075864+00:00
1954-03-01,26.57,2026-08-09T06:39:58.075864+00:00
1954-04-01,27.63,2026-08-09T06:39:58.075864+00:00
1954-05-01,28.73,2026-08-09T06:39:58.075864+00:00
1954-06-01,28.96,2026-08-09T06:39:58.075864+00:00
1954-07-01,30.13,2026-08-09T06:39:58.075864+00:00
1954-08-01,30.73,2026-08-09T06:39:58.075864+00:00
1954-09-01,31.45,2026-08-09T06:39:58.075864+00:00
1954-10-01,32.18,2026-08-09T06:39:58.075864+00:00
1954-11-01,33.44,2026-08-09T06:39:58.075864+00:00
1954-12-01,34.97,2026-08-09T06:39:58.075864+00:00
1955-01-01,35.6,2026-08-09T06:39:58.075864+00:00
1955-02-01,36.79,2026-08-09T06:39:58.075864+00:00
1955-03-01,36.5,2026-08-09T06:39:58.075864+00:00
1955-04-01,37.76,2026-08-09T06:39:58.075864+00:00
1955-05-01,37.6,2026-08-09T06:39:58.075864+00:00
1955-06-01,39.78,2026-08-09T06:39:58.075864+00:00
1955-07-01,42.69,2026-08-09T06:39:58.075864+00:00
1955-08-01,42.43,2026-08-09T06:39:58.075864+00:00
1955-09-01,44.34,2026-08-09T06:39:58.075864+00:00
1955-10-01,42.11,2026-08-09T06:39:58.075864+00:00
1955-11-01,44.95,2026-08-09T06:39:58.075864+00:00
1955-12-01,45.37,2026-08-09T06:39:58.075864+00:00
1956-01-01,44.15,2026-08-09T06:39:58.075864+00:00
1956-02-01,44.43,2026-08-09T06:39:58.075864+00:00
1956-03-01,47.49,2026-08-09T06:39:58.075864+00:00
1956-04-01,48.05,2026-08-09T06:39:58.075864+00:00
1956-05-01,46.54,2026-08-09T06:39:58.075864+00:00
1956-06-01,46.27,2026-08-09T06:39:58.075864+00:00
1956-07-01,48.78,2026-08-09T06:39:58.075864+00:00
1956-08-01,48.49,2026-08-09T06:39:58.075864+00:00
1956-09-01,46.84,2026-08-09T06:39:58.075864+00:00
1956-10-01,46.24,2026-08-09T06:39:58.075864+00:00
1956-11-01,45.76,2026-08-09T06:39:58.075864+00:00
1956-12-01,46.44,2026-08-09T06:39:58.075864+00:00
1957-01-01,45.43,2026-08-09T06:39:58.075864+00:00
1957-02-01,43.47,2026-08-09T06:39:58.075864+00:00
1957-03-01,44.03,2026-08-09T06:39:58.075864+00:00
1957-04-01,45.05,2026-08-09T06:39:58.075864+00:00
1957-05-01,46.78,2026-08-09T06:39:58.075864+00:00
1957-06-01,47.55,2026-08-09T06:39:58.075864+00:00
1957-07-01,48.51,2026-08-09T06:39:58.075864+00:00
1957-08-01,45.84,2026-08-09T06:39:58.075864+00:00
1957-09-01,43.98,2026-08-09T06:39:58.075864+00:00
1957-10-01,41.24,2026-08-09T06:39:58.075864+00:00
1957-11-01,40.35,2026-08-09T06:39:58.075864+00:00
1957-12-01,40.33,2026-08-09T06:39:58.075864+00:00
1958-01-01,41.12,2026-08-09T06:39:58.075864+00:00
1958-02-01,41.26,2026-08-09T06:39:58.075864+00:00
1958-03-01,42.11,2026-08-09T06:39:58.075864+00:00
1958-04-01,42.34,2026-08-09T06:39:58.075864+00:00
1958-05-01,43.7,2026-08-09T06:39:58.075864+00:00
1958-06-01,44.75,2026-08-09T06:39:58.075864+00:00
1958-07-01,45.98,2026-08-09T06:39:58.075864+00:00
1958-08-01,47.7,2026-08-09T06:39:58.075864+00:00
1958-09-01,48.96,2026-08-09T06:39:58.075864+00:00
1958-10-01,50.95,2026-08-09T06:39:58.075864+00:00
1958-11-01,52.5,2026-08-09T06:39:58.075864+00:00
1958-12-01,53.49,2026-08-09T06:39:58.075864+00:00
1959-01-01,55.62,2026-08-09T06:39:58.075864+00:00
1959-02-01,54.77,2026-08-09T06:39:58.075864+00:00
1959-03-01,56.16,2026-08-09T06:39:58.075864+00:00
1959-04-01,57.1,2026-08-09T06:39:58.075864+00:00
1959-05-01,57.96,2026-08-09T06:39:58.075864+00:00
1959-06-01,57.46,2026-08-09T06:39:58.075864+00:00
1959-07-01,59.74,2026-08-09T06:39:58.075864+00:00
1959-08-01,59.4,2026-08-09T06:39:58.075864+00:00
1959-09-01,57.05,2026-08-09T06:39:58.075864+00:00
1959-10-01,57.0,2026-08-09T06:39:58.075864+00:00
1959-11-01,57.23,2026-08-09T06:39:58.075864+00:00
1959-12-01,59.06,2026-08-09T06:39:58.075864+00:00
1960-01-01,58.03,2026-08-09T06:39:58.075864+00:00
1960-02-01,55.78,2026-08-09T06:39:58.075864+00:00
1960-03-01,55.02,2026-08-09T06:39:58.075864+00:00
1960-04-01,55.73,2026-08-09T06:39:58.075864+00:00
1960-05-01,55.22,2026-08-09T06:39:58.075864+00:00
1960-06-01,57.26,2026-08-09T06:39:58.075864+00:00
1960-07-01,55.84,2026-08-09T06:39:58.075864+00:00
1960-08-01,56.51,2026-08-09T06:39:58.075864+00:00
1960-09-01,54.81,2026-08-09T06:39:58.075864+00:00
1960-10-01,53.73,2026-08-09T06:39:58.075864+00:00
1960-11-01,55.47,2026-08-09T06:39:58.075864+00:00
1960-12-01,56.8,2026-08-09T06:39:58.075864+00:00
1961-01-01,59.72,2026-08-09T06:39:58.075864+00:00
1961-02-01,62.17,2026-08-09T06:39:58.075864+00:00
1961-03-01,64.12,2026-08-09T06:39:58.075864+00:00
1961-04-01,65.83,2026-08-09T06:39:58.075864+00:00
1961-05-01,66.5,2026-08-09T06:39:58.075864+00:00
1961-06-01,65.62,2026-08-09T06:39:58.075864+00:00
1961-07-01,65.44,2026-08-09T06:39:58.075864+00:00
1961-08-01,67.79,2026-08-09T06:39:58.075864+00:00
1961-09-01,67.26,2026-08-09T06:39:58.075864+00:00
1961-10-01,68.0,2026-08-09T06:39:58.075864+00:00
1961-11-01,71.08,2026-08-09T06:39:58.075864+00:00
1961-12-01,71.74,2026-08-09T06:39:58.075864+00:00
1962-01-01,69.07,2026-08-09T06:39:58.075864+00:00
1962-02-01,70.22,2026-08-09T06:39:58.075864+00:00
1962-03-01,70.29,2026-08-09T06:39:58.075864+00:00
1962-04-01,68.05,2026-08-09T06:39:58.075864+00:00
1962-05-01,62.99,2026-08-09T06:39:58.075864+00:00
1962-06-01,55.63,2026-08-09T06:39:58.075864+00:00
1962-07-01,56.97,2026-08-09T06:39:58.075864+00:00
1962-08-01,58.52,2026-08-09T06:39:58.075864+00:00
1962-09-01,58.0,2026-08-09T06:39:58.075864+00:00
1962-10-01,56.17,2026-08-09T06:39:58.075864+00:00
1962-11-01,60.04,2026-08-09T06:39:58.075864+00:00
1962-12-01,62.64,2026-08-09T06:39:58.075864+00:00
1963-01-01,65.06,2026-08-09T06:39:58.075864+00:00
1963-02-01,65.92,2026-08-09T06:39:58.075864+00:00
1963-03-01,65.67,2026-08-09T06:39:58.075864+00:00
1963-04-01,68.76,2026-08-09T06:39:58.075864+00:00
1963-05-01,70.14,2026-08-09T06:39:58.075864+00:00
1963-06-01,70.11,2026-08-09T06:39:58.075864+00:00
1963-07-01,69.07,2026-08-09T06:39:58.075864+00:00
1963-08-01,70.98,2026-08-09T06:39:58.075864+00:00
1963-09-01,72.85,2026-08-09T06:39:58.075864+00:00
1963-10-01,73.03,2026-08-09T06:39:58.075864+00:00
1963-11-01,72.62,2026-08-09T06:39:58.075864+00:00
1963-12-01,74.17,2026-08-09T06:39:58.075864+00:00
1964-01-01,76.45,2026-08-09T06:39:58.075864+00:00
1964-02-01,77.39,2026-08-09T06:39:58.075864+00:00
1964-03-01,78.8,2026-08-09T06:39:58.075864+00:00
1964-04-01,79.94,2026-08-09T06:39:58.075864+00:00
1964-05-01,80.72,2026-08-09T06:39:58.075864+00:00
1964-06-01,80.24,2026-08-09T06:39:58.075864+00:00
1964-07-01,83.22,2026-08-09T06:39:58.075864+00:00
1964-08-01,82.0,2026-08-09T06:39:58.075864+00:00
1964-09-01,83.41,2026-08-09T06:39:58.075864+00:00
1964-10-01,84.85,2026-08-09T06:39:58.075864+00:00
1964-11-01,85.44,2026-08-09T06:39:58.075864+00:00
1964-12-01,83.96,2026-08-09T06:39:58.075864+00:00
1965-01-01,86.12,2026-08-09T06:39:58.075864+00:00
1965-02-01,86.75,2026-08-09T06:39:58.075864+00:00
1965-03-01,86.83,2026-08-09T06:39:58.075864+00:00
1965-04-01,87.97,2026-08-09T06:39:58.075864+00:00
1965-05-01,89.28,2026-08-09T06:39:58.075864+00:00
1965-06-01,85.04,2026-08-09T06:39:58.075864+00:00
1965-07-01,84.91,2026-08-09T06:39:58.075864+00:00
1965-08-01,86.49,2026-08-09T06:39:58.075864+00:00
1965-09-01,89.38,2026-08-09T06:39:58.075864+00:00
1965-10-01,91.39,2026-08-09T06:39:58.075864+00:00
1965-11-01,92.15,2026-08-09T06:39:58.075864+00:00
1965-12-01,91.73,2026-08-09T06:39:58.075864+00:00
1966-01-01,93.32,2026-08-09T06:39:58.075864+00:00
1966-02-01,92.69,2026-08-09T06:39:58.075864+00:00
1966-03-01,88.88,2026-08-09T06:39:58.075864+00:00
1966-04-01,91.6,2026-08-09T06:39:58.075864+00:00
1966-05-01,86.78,2026-08-09T06:39:58.075864+00:00
1966-06-01,86.06,2026-08-09T06:39:58.075864+00:00
1966-07-01,85.84,2026-08-09T06:39:58.075864+00:00
1966-08-01,80.65,2026-08-09T06:39:58.075864+00:00
1966-09-01,77.81,2026-08-09T06:39:58.075864+00:00
1966-10-01,77.13,2026-08-09T06:39:58.075864+00:00
1966-11-01,80.99,2026-08-09T06:39:58.075864+00:00
1966-12-01,81.33,2026-08-09T06:39:58.075864+00:00
1967-01-01,84.45,2026-08-09T06:39:58.075864+00:00
1967-02-01,87.36,2026-08-09T06:39:58.075864+00:00
1967-03-01,89.42,2026-08-09T06:39:58.075864+00:00
1967-04-01,90.96,2026-08-09T06:39:58.075864+00:00
1967-05-01,92.59,2026-08-09T06:39:58.075864+00:00
1967-06-01,91.43,2026-08-09T06:39:58.075864+00:00
1967-07-01,93.01,2026-08-09T06:39:58.075864+00:00
1967-08-01,94.49,2026-08-09T06:39:58.075864+00:00
1967-09-01,95.81,2026-08-09T06:39:58.075864+00:00
1967-10-01,95.66,2026-08-09T06:39:58.075864+00:00
1967-11-01,92.66,2026-08-09T06:39:58.075864+00:00
1967-12-01,95.3,2026-08-09T06:39:58.075864+00:00
1968-01-01,95.04,2026-08-09T06:39:58.075864+00:00
1968-02-01,90.75,2026-08-09T06:39:58.075864+00:00
1968-03-01,89.09,2026-08-09T06:39:58.075864+00:00
1968-04-01,95.67,2026-08-09T06:39:58.075864+00:00
1968-05-01,97.87,2026-08-09T06:39:58.075864+00:00
1968-06-01,100.5,2026-08-09T06:39:58.075864+00:00
1968-07-01,100.3,2026-08-09T06:39:58.075864+00:00
1968-08-01,98.11,2026-08-09T06:39:58.075864+00:00
1968-09-01,101.3,2026-08-09T06:39:58.075864+00:00
1968-10-01,103.8,2026-08-09T06:39:58.075864+00:00
1968-11-01,105.4,2026-08-09T06:39:58.075864+00:00
1968-12-01,106.5,2026-08-09T06:39:58.075864+00:00
1969-01-01,102.0,2026-08-09T06:39:58.075864+00:00
1969-02-01,101.5,2026-08-09T06:39:58.075864+00:00
1969-03-01,99.3,2026-08-09T06:39:58.075864+00:00
1969-04-01,101.3,2026-08-09T06:39:58.075864+00:00
1969-05-01,104.6,2026-08-09T06:39:58.075864+00:00
1969-06-01,99.14,2026-08-09T06:39:58.075864+00:00
1969-07-01,94.71,2026-08-09T06:39:58.075864+00:00
1969-08-01,94.18,2026-08-09T06:39:58.075864+00:00
1969-09-01,94.51,2026-08-09T06:39:58.075864+00:00
1969-10-01,95.52,2026-08-09T06:39:58.075864+00:00
1969-11-01,96.21,2026-08-09T06:39:58.075864+00:00
1969-12-01,91.11,2026-08-09T06:39:58.075864+00:00
1970-01-01,90.31,2026-08-09T06:39:58.075864+00:00
1970-02-01,87.16,2026-08-09T06:39:58.075864+00:00
1970-03-01,88.65,2026-08-09T06:39:58.075864+00:00
1970-04-01,85.95,2026-08-09T06:39:58.075864+00:00
1970-05-01,76.06,2026-08-09T06:39:58.075864+00:00
1970-06-01,75.59,2026-08-09T06:39:58.075864+00:00
1970-07-01,75.72,2026-08-09T06:39:58.075864+00:00
1970-08-01,77.92,2026-08-09T06:39:58.075864+00:00
1970-09-01,82.58,2026-08-09T06:39:58.075864+00:00
1970-10-01,84.37,2026-08-09T06:39:58.075864+00:00
1970-11-01,84.28,2026-08-09T06:39:58.075864+00:00
1970-12-01,90.05,2026-08-09T06:39:58.075864+00:00
1971-01-01,93.49,2026-08-09T06:39:58.075864+00:00
1971-02-01,97.11,2026-08-09T06:39:58.075864+00:00
1971-03-01,99.6,2026-08-09T06:39:58.075864+00:00
1971-04-01,103.0,2026-08-09T06:39:58.075864+00:00
1971-05-01,101.6,2026-08-09T06:39:58.075864+00:00
1971-06-01,99.72,2026-08-09T06:39:58.075864+00:00
1971-07-01,99.0,2026-08-09T06:39:58.075864+00:00
1971-08-01,97.24,2026-08-09T06:39:58.075864+00:00
1971-09-01,99.4,2026-08-09T06:39:58.075864+00:00
1971-10-01,97.29,2026-08-09T06:39:58.075864+00:00
1971-11-01,92.78,2026-08-09T06:39:58.075864+00:00
1971-12-01,99.17,2026-08-09T06:39:58.075864+00:00
1972-01-01,103.3,2026-08-09T06:39:58.075864+00:00
1972-02-01,105.2,2026-08-09T06:39:58.075864+00:00
1972-03-01,107.7,2026-08-09T06:39:58.075864+00:00
1972-04-01,108.8,2026-08-09T06:39:58.075864+00:00
1972-05-01,107.7,2026-08-09T06:39:58.075864+00:00
1972-06-01,108.0,2026-08-09T06:39:58.075864+00:00
1972-07-01,107.2,2026-08-09T06:39:58.075864+00:00
1972-08-01,111.0,2026-08-09T06:39:58.075864+00:00
1972-09-01,109.4,2026-08-09T06:39:58.075864+00:00
1972-10-01,109.6,2026-08-09T06:39:58.075864+00:00
1972-11-01,115.1,2026-08-09T06:39:58.075864+00:00
1972-12-01,117.5,2026-08-09T06:39:58.075864+00:00
1973-01-01,118.4,2026-08-09T06:39:58.075864+00:00
1973-02-01,114.2,2026-08-09T06:39:58.075864+00:00
1973-03-01,112.4,2026-08-09T06:39:58.075864+00:00
1973-04-01,110.3,2026-08-09T06:39:58.075864+00:00
1973-05-01,107.2,2026-08-09T06:39:58.075864+00:00
1973-06-01,104.8,2026-08-09T06:39:58.075864+00:00
1973-07-01,105.8,2026-08-09T06:39:58.075864+00:00
1973-08-01,103.8,2026-08-09T06:39:58.075864+00:00
1973-09-01,105.6,2026-08-09T06:39:58.075864+00:00
1973-10-01,109.8,2026-08-09T06:39:58.075864+00:00
1973-11-01,102.0,2026-08-09T06:39:58.075864+00:00
1973-12-01,94.78,2026-08-09T06:39:58.075864+00:00
1974-01-01,96.11,2026-08-09T06:39:58.075864+00:00
1974-02-01,93.45,2026-08-09T06:39:58.075864+00:00
1974-03-01,97.44,2026-08-09T06:39:58.075864+00:00
1974-04-01,92.46,2026-08-09T06:39:58.075864+00:00
1974-05-01,89.67,2026-08-09T06:39:58.075864+00:00
1974-06-01,89.79,2026-08-09T06:39:58.075864+00:00
1974-07-01,79.31,2026-08-09T06:39:58.075864+00:00
1974-08-01,76.03,2026-08-09T06:39:58.075864+00:00
1974-09-01,68.12,2026-08-09T06:39:58.075864+00:00
1974-10-01,69.44,2026-08-09T06:39:58.075864+00:00
1974-11-01,71.74,2026-08-09T06:39:58.075864+00:00
1974-12-01,67.07,2026-08-09T06:39:58.075864+00:00
1975-01-01,72.56,2026-08-09T06:39:58.075864+00:00
1975-02-01,80.1,2026-08-09T06:39:58.075864+00:00
1975-03-01,83.78,2026-08-09T06:39:58.075864+00:00
1975-04-01,84.72,2026-08-09T06:39:58.075864+00:00
1975-05-01,90.1,2026-08-09T06:39:58.075864+00:00
1975-06-01,92.4,2026-08-09T06:39:58.075864+00:00
1975-07-01,92.49,2026-08-09T06:39:58.075864+00:00
1975-08-01,85.71,2026-08-09T06:39:58.075864+00:00
1975-09-01,84.67,2026-08-09T06:39:58.075864+00:00
1975-10-01,88.57,2026-08-09T06:39:58.075864+00:00
1975-11-01,90.07,2026-08-09T06:39:58.075864+00:00
1975-12-01,88.7,2026-08-09T06:39:58.075864+00:00
1976-01-01,96.86,2026-08-09T06:39:58.075864+00:00
1976-02-01,100.6,2026-08-09T06:39:58.075864+00:00
1976-03-01,101.1,2026-08-09T06:39:58.075864+00:00
1976-04-01,101.9,2026-08-09T06:39:58.075864+00:00
1976-05-01,101.2,2026-08-09T06:39:58.075864+00:00
1976-06-01,101.8,2026-08-09T06:39:58.075864+00:00
1976-07-01,104.2,2026-08-09T06:39:58.075864+00:00
1976-08-01,103.3,2026-08-09T06:39:58.075864+00:00
1976-09-01,105.5,2026-08-09T06:39:58.075864+00:00
1976-10-01,101.9,2026-08-09T06:39:58.075864+00:00
1976-11-01,101.2,2026-08-09T06:39:58.075864+00:00
1976-12-01,104.7,2026-08-09T06:39:58.075864+00:00
1977-01-01,103.8,2026-08-09T06:39:58.075864+00:00
1977-02-01,101.0,2026-08-09T06:39:58.075864+00:00
1977-03-01,100.6,2026-08-09T06:39:58.075864+00:00
1977-04-01,99.05,2026-08-09T06:39:58.075864+00:00
1977-05-01,98.76,2026-08-09T06:39:58.075864+00:00
1977-06-01,99.29,2026-08-09T06:39:58.075864+00:00
1977-07-01,100.2,2026-08-09T06:39:58.075864+00:00
1977-08-01,97.75,2026-08-09T06:39:58.075864+00:00
1977-09-01,96.23,2026-08-09T06:39:58.075864+00:00
1977-10-01,93.74,2026-08-09T06:39:58.075864+00:00
1977-11-01,94.28,2026-08-09T06:39:58.075864+00:00
1977-12-01,93.82,2026-08-09T06:39:58.075864+00:00
1978-01-01,90.25,2026-08-09T06:39:58.075864+00:00
1978-02-01,88.98,2026-08-09T06:39:58.075864+00:00
1978-03-01,88.82,2026-08-09T06:39:58.075864+00:00
1978-04-01,92.71,2026-08-09T06:39:58.075864+00:00
1978-05-01,97.41,2026-08-09T06:39:58.075864+00:00
1978-06-01,97.66,2026-08-09T06:39:58.075864+00:00
1978-07-01,97.19,2026-08-09T06:39:58.075864+00:00
1978-08-01,103.9,2026-08-09T06:39:58.075864+00:00
1978-09-01,103.9,2026-08-09T06:39:58.075864+00:00
1978-10-01,100.6,2026-08-09T06:39:58.075864+00:00
1978-11-01,94.71,2026-08-09T06:39:58.075864+00:00
1978-12-01,96.11,2026-08-09T06:39:58.075864+00:00
1979-01-01,99.71,2026-08-09T06:39:58.075864+00:00
1979-02-01,98.23,2026-08-09T06:39:58.075864+00:00
1979-03-01,100.1,2026-08-09T06:39:58.075864+00:00
1979-04-01,102.1,2026-08-09T06:39:58.075864+00:00
1979-05-01,99.73,2026-08-09T06:39:58.075864+00:00
1979-06-01,101.7,2026-08-09T06:39:58.075864+00:00
1979-07-01,102.7,2026-08-09T06:39:58.075864+00:00
1979-08-01,107.4,2026-08-09T06:39:58.075864+00:00
1979-09-01,108.6,2026-08-09T06:39:58.075864+00:00
1979-10-01,104.5,2026-08-09T06:39:58.075864+00:00
1979-11-01,103.7,2026-08-09T06:39:58.075864+00:00
1979-12-01,107.8,2026-08-09T06:39:58.075864+00:00
1980-01-01,110.9,2026-08-09T06:39:58.075864+00:00
1980-02-01,115.3,2026-08-09T06:39:58.075864+00:00
1980-03-01,104.7,2026-08-09T06:39:58.075864+00:00
1980-04-01,103.0,2026-08-09T06:39:58.075864+00:00
1980-05-01,107.7,2026-08-09T06:39:58.075864+00:00
1980-06-01,114.6,2026-08-09T06:39:58.075864+00:00
1980-07-01,119.8,2026-08-09T06:39:58.075864+00:00
1980-08-01,123.5,2026-08-09T06:39:58.075864+00:00
1980-09-01,126.5,2026-08-09T06:39:58.075864+00:00
1980-10-01,130.2,2026-08-09T06:39:58.075864+00:00
1980-11-01,135.7,2026-08-09T06:39:58.075864+00:00
1980-12-01,133.5,2026-08-09T06:39:58.075864+00:00
1981-01-01,133.0,2026-08-09T06:39:58.075864+00:00
1981-02-01,128.4,2026-08-09T06:39:58.075864+00:00
1981-03-01,133.2,2026-08-09T06:39:58.075864+00:00
1981-04-01,134.4,2026-08-09T06:39:58.075864+00:00
1981-05-01,131.7,2026-08-09T06:39:58.075864+00:00
1981-06-01,132.3,2026-08-09T06:39:58.075864+00:00
1981-07-01,129.1,2026-08-09T06:39:58.075864+00:00
1981-08-01,129.6,2026-08-09T06:39:58.075864+00:00
1981-09-01,118.3,2026-08-09T06:39:58.075864+00:00
1981-10-01,119.8,2026-08-09T06:39:58.075864+00:00
1981-11-01,122.9,2026-08-09T06:39:58.075864+00:00
1981-12-01,123.8,2026-08-09T06:39:58.075864+00:00
1982-01-01,117.3,2026-08-09T06:39:58.075864+00:00
1982-02-01,114.5,2026-08-09T06:39:58.075864+00:00
1982-03-01,110.8,2026-08-09T06:39:58.075864+00:00
1982-04-01,116.3,2026-08-09T06:39:58.075864+00:00
1982-05-01,116.4,2026-08-09T06:39:58.075864+00:00
1982-06-01,109.7,2026-08-09T06:39:58.075864+00:00
1982-07-01,109.4,2026-08-09T06:39:58.075864+00:00
1982-08-01,109.7,2026-08-09T06:39:58.075864+00:00
1982-09-01,122.4,2026-08-09T06:39:58.075864+00:00
1982-10-01,132.7,2026-08-09T06:39:58.075864+00:00
1982-11-01,138.1,2026-08-09T06:39:58.075864+00:00
1982-12-01,139.4,2026-08-09T06:39:58.075864+00:00
1983-01-01,144.3,2026-08-09T06:39:58.075864+00:00
1983-02-01,146.8,2026-08-09T06:39:58.075864+00:00
1983-03-01,151.9,2026-08-09T06:39:58.075864+00:00
1983-04-01,157.7,2026-08-09T06:39:58.075864+00:00
1983-05-01,164.1,2026-08-09T06:39:58.075864+00:00
1983-06-01,166.4,2026-08-09T06:39:58.075864+00:00
