date,value,retrieved_at
1956-01-01,18.29,2026-08-09T06:38:28.491494+00:00
1956-02-01,18.27,2026-08-09T06:38:28.491494+00:00
1956-03-01,19.37,2026-08-09T06:38:28.491494+00:00
1956-04-01,19.37,2026-08-09T06:38:28.491494+00:00
1956-05-01,18.54,2026-08-09T06:38:28.491494+00:00
1956-06-01,18.16,2026-08-09T06:38:28.491494+00:00
1956-07-01,18.86,2026-08-09T06:38:28.491494+00:00
1956-08-01,18.67,2026-08-09T06:38:28.491494+00:00
1956-09-01,17.84,2026-08-09T06:38:28.491494+00:00
1956-10-01,17.42,2026-08-09T06:38:28.491494+00:00
1956-11-01,17.12,2026-08-09T06:38:28.491494+00:00
1956-12-01,17.2,2026-08-09T06:38:28.491494+00:00
1957-01-01,16.72,2026-08-09T06:38:28.491494+00:00
1957-02-01,15.84,2026-08-09T06:38:28.491494+00:00
1957-03-01,15.9,2026-08-09T06:38:28.491494+00:00
1957-04-01,16.12,2026-08-09T06:38:28.491494+00:00
1957-05-01,16.6,2026-08-09T06:38:28.491494+00:00
1957-06-01,16.73,2026-08-09T06:38:28.491494+00:00
1957-07-01,16.87,2026-08-09T06:38:28.491494+00:00
1957-08-01,15.87,2026-08-09T06:38:28.491494+00:00
1957-09-01,15.16,2026-08-09T06:38:28.491494+00:00
1957-10-01,14.15,2026-08-09T06:38:28.491494+00:00
1957-11-01,13.74,2026-08-09T06:38:28.491494+00:00
1957-12-01,13.67,2026-08-09T06:38:28.491494+00:00
1958-01-01,13.79,2026-08-09T06:38:28.491494+00:00
1958-02-01,13.78,2026-08-09T06:38:28.491494+00:00
1958-03-01,13.93,2026-08-09T06:38:28.491494+00:00
1958-04-01,13.91,2026-08-09T06:38:28.491494+00:00
1958-05-01,14.32,2026-08-09T06:38:28.491494+00:00
1958-06-01,14.64,2026-08-09T06:38:28.491494+00:00
1958-07-01,14.96,2026-08-09T06:38:28.491494+00:00
1958-08-01,15.54,2026-08-09T06:38:28.491494+00:00
1958-09-01,15.93,2026-08-09T06:38:28.491494+00:00
1958-10-01,16.56,2026-08-09T06:38:28.491494+00:00
1958-11-01,16.99,2026-08-09T06:38:28.491494+00:00
1958-12-01,17.36,2026-08-09T06:38:28.491494+00:00
1959-01-01,17.98,2026-08-09T06:38:28.491494+00:00
1959-02-01,17.76,2026-08-09T06:38:28.491494+00:00
1959-03-01,18.2,2026-08-09T06:38:28.491494+00:00
1959-04-01,18.43,2026-08-09T06:38:28.491494+00:00
1959-05-01,18.69,2026-08-09T06:38:28.491494+00:00
1959-06-01,18.45,2026-08-09T06:38:28.491494+00:00
1959-07-01,19.09,2026-08-09T06:38:28.491494+00:00
1959-08-01,18.96,2026-08-09T06:38:28.491494+00:00
1959-09-01,18.12,2026-08-09T06:38:28.491494+00:00
1959-10-01,18.02,2026-08-09T06:38:28.491494+00:00
1959-11-01,18.07,2026-08-09T06:38:28.491494+00:00
1959-12-01,18.62,2026-08-09T06:38:28.491494+00:00
1960-01-01,18.34,2026-08-09T06:38:28.491494+00:00
1960-02-01,17.55,2026-08-09T06:38:28.491494+00:00
1960-03-01,17.29,2026-08-09T06:38:28.491494+00:00
1960-04-01,17.43,2026-08-09T06:38:28.491494+00:00
1960-05-01,17.26,2026-08-09T06:38:28.491494+00:00
1960-06-01,17.82,2026-08-09T06:38:28.491494+00:00
1960-07-01,17.38,2026-08-09T06:38:28.491494+00:00
1960-08-01,17.58,2026-08-09T06:38:28.491494+00:00
1960-09-01,17.05,2026-08-09T06:38:28.491494+00:00
1960-10-01,16.61,2026-08-09T06:38:28.491494+00:00
1960-11-01,17.15,2026-08-09T06:38:28.491494+00:00
1960-12-01,17.56,2026-08-09T06:38:28.491494+00:00
1961-01-01,18.47,2026-08-09T06:38:28.491494+00:00
1961-02-01,19.23,2026-08-09T06:38:28.491494+00:00
1961-03-01,19.84,2026-08-09T06:38:28.491494+00:00
1961-04-01,20.38,2026-08-09T06:38:28.491494+00:00
1961-05-01,20.6,2026-08-09T06:38:28.491494+00:00
1961-06-01,20.33,2026-08-09T06:38:28.491494+00:00
1961-07-01,20.15,2026-08-09T06:38:28.491494+00:00
1961-08-01,20.94,2026-08-09T06:38:28.491494+00:00
1961-09-01,20.71,2026-08-09T06:38:28.491494+00:00
1961-10-01,20.92,2026-08-09T06:38:28.491494+00:00
1961-11-01,21.86,2026-08-09T06:38:28.491494+00:00
1961-12-01,22.04,2026-08-09T06:38:28.491494+00:00
1962-01-01,21.2,2026-08-09T06:38:28.491494+00:00
1962-02-01,21.45,2026-08-09T06:38:28.491494+00:00
1962-03-01,21.44,2026-08-09T06:38:28.491494+00:00
1962-04-01,20.66,2026-08-09T06:38:28.491494+00:00
1962-05-01,19.09,2026-08-09T06:38:28.491494+00:00
1962-06-01,16.83,2026-08-09T06:38:28.491494+00:00
1962-07-01,17.14,2026-08-09T06:38:28.491494+00:00
1962-08-01,17.57,2026-08-09T06:38:28.491494+00:00
1962-09-01,17.32,2026-08-09T06:38:28.491494+00:00
1962-10-01,16.74,2026-08-09T06:38:28.491494+00:00
1962-11-01,17.85,2026-08-09T06:38:28.491494+00:00
1962-12-01,18.59,2026-08-09T06:38:28.491494+00:00
1963-01-01,19.26,2026-08-09T06:38:28.491494+00:00
1963-02-01,19.47,2026-08-09T06:38:28.491494+00:00
1963-03-01,19.29,2026-08-09T06:38:28.491494+00:00
1963-04-01,20.15,2026-08-09T06:38:28.491494+00:00
1963-05-01,20.51,2026-08-09T06:38:28.491494+00:00
1963-06-01,20.38,2026-08-09T06:38:28.491494+00:00
1963-07-01,19.97,2026-08-09T06:38:28.491494+00:00
1963-08-01,20.47,2026-08-09T06:38:28.491494+00:00
1963-09-01,20.96,2026-08-09T06:38:28.491494+00:00
1963-10-01,20.89,2026-08-09T06:38:28.491494+00:00
1963-11-01,20.72,2026-08-09T06:38:28.491494+00:00
1963-12-01,21.04,2026-08-09T06:38:28.491494+00:00
1964-01-01,21.63,2026-08-09T06:38:28.491494+00:00
1964-02-01,21.83,2026-08-09T06:38:28.491494+00:00
1964-03-01,22.17,2026-08-09T06:38:28.491494+00:00
1964-04-01,22.42,2026-08-09T06:38:28.491494+00:00
1964-05-01,22.57,2026-08-09T06:38:28.491494+00:00
1964-06-01,22.3,2026-08-09T06:38:28.491494+00:00
1964-07-01,22.98,2026-08-09T06:38:28.491494+00:00
1964-08-01,22.65,2026-08-09T06:38:28.491494+00:00
1964-09-01,22.89,2026-08-09T06:38:28.491494+00:00
1964-10-01,23.21,2026-08-09T06:38:28.491494+00:00
1964-11-01,23.23,2026-08-09T06:38:28.491494+00:00
1964-12-01,22.75,2026-08-09T06:38:28.491494+00:00
1965-01-01,23.27,2026-08-09T06:38:28.491494+00:00
1965-02-01,23.37,2026-08-09T06:38:28.491494+00:00
1965-03-01,23.25,2026-08-09T06:38:28.491494+00:00
1965-04-01,23.42,2026-08-09T06:38:28.491494+00:00
1965-05-01,23.71,2026-08-09T06:38:28.491494+00:00
1965-06-01,22.39,2026-08-09T06:38:28.491494+00:00
1965-07-01,22.3,2026-08-09T06:38:28.491494+00:00
1965-08-01,22.67,2026-08-09T06:38:28.491494+00:00
1965-09-01,23.37,2026-08-09T06:38:28.491494+00:00
1965-10-01,23.78,2026-08-09T06:38:28.491494+00:00
1965-11-01,23.93,2026-08-09T06:38:28.491494+00:00
1965-12-01,23.69,2026-08-09T06:38:28.491494+00:00
1966-01-01,24.06,2026-08-09T06:38:28.491494+00:00
1966-02-01,23.7,2026-08-09T06:38:28.491494+00:00
1966-03-01,22.61,2026-08-09T06:38:28.491494+00:00
1966-04-01,23.11,2026-08-09T06:38:28.491494+00:00
1966-05-01,21.85,2026-08-09T06:38:28.491494+00:00
1966-06-01,21.56,2026-08-09T06:38:28.491494+00:00
1966-07-01,21.38,2026-08-09T06:38:28.491494+00:00
1966-08-01,19.91,2026-08-09T06:38:28.491494+00:00
1966-09-01,19.16,2026-08-09T06:38:28.491494+00:00
1966-10-01,18.83,2026-08-09T06:38:28.491494+00:00
1966-11-01,19.71,2026-08-09T06:38:28.491494+00:00
1966-12-01,19.74,2026-08-09T06:38:28.491494+00:00
1967-01-01,20.43,2026-08-09T06:38:28.491494+00:00
1967-02-01,21.07,2026-08-09T06:38:28.491494+00:00
1967-03-01,21.44,2026-08-09T06:38:28.491494+00:00
1967-04-01,21.69,2026-08-09T06:38:28.491494+00:00
1967-05-01,21.95,2026-08-09T06:38:28.491494+00:00
1967-06-01,21.55,2026-08-09T06:38:28.491494+00:00
1967-07-01,21.8,2026-08-09T06:38:28.491494+00:00
1967-08-01,22.03,2026-08-09T06:38:28.491494+00:00
1967-09-01,22.22,2026-08-09T06:38:28.491494+00:00
1967-10-01,22.07,2026-08-09T06:38:28.491494+00:00
1967-11-01,21.26,2026-08-09T06:38:28.491494+00:00
1967-12-01,21.75,2026-08-09T06:38:28.491494+00:00
1968-01-01,21.51,2026-08-09T06:38:28.491494+00:00
1968-02-01,20.42,2026-08-09T06:38:28.491494+00:00
1968-03-01,19.93,2026-08-09T06:38:28.491494+00:00
1968-04-01,21.28,2026-08-09T06:38:28.491494+00:00
1968-05-01,21.63,2026-08-09T06:38:28.491494+00:00
1968-06-01,22.0,2026-08-09T06:38:28.491494+00:00
1968-07-01,21.75,2026-08-09T06:38:28.491494+00:00
1968-08-01,21.14,2026-08-09T06:38:28.491494+00:00
1968-09-01,21.68,2026-08-09T06:38:28.491494+00:00
1968-10-01,22.0,2026-08-09T06:38:28.491494+00:00
1968-11-01,22.2,2026-08-09T06:38:28.491494+00:00
1968-12-01,22.28,2026-08-09T06:38:28.491494+00:00
1969-01-01,21.19,2026-08-09T06:38:28.491494+00:00
1969-02-01,20.9,2026-08-09T06:38:28.491494+00:00
1969-03-01,20.2,2026-08-09T06:38:28.491494+00:00
1969-04-01,20.43,2026-08-09T06:38:28.491494+00:00
1969-05-01,20.97,2026-08-09T06:38:28.491494+00:00
1969-06-01,19.71,2026-08-09T06:38:28.491494+00:00
1969-07-01,18.68,2026-08-09T06:38:28.491494+00:00
1969-08-01,18.43,2026-08-09T06:38:28.491494+00:00
1969-09-01,18.4,2026-08-09T06:38:28.491494+00:00
1969-10-01,18.45,2026-08-09T06:38:28.491494+00:00
1969-11-01,18.44,2026-08-09T06:38:28.491494+00:00
1969-12-01,17.33,2026-08-09T06:38:28.491494+00:00
1970-01-01,17.09,2026-08-09T06:38:28.491494+00:00
1970-02-01,16.37,2026-08-09T06:38:28.491494+00:00
1970-03-01,16.53,2026-08-09T06:38:28.491494+00:00
1970-04-01,15.87,2026-08-09T06:38:28.491494+00:00
1970-05-01,13.98,2026-08-09T06:38:28.491494+00:00
1970-06-01,13.8,2026-08-09T06:38:28.491494+00:00
1970-07-01,13.73,2026-08-09T06:38:28.491494+00:00
1970-08-01,14.1,2026-08-09T06:38:28.491494+00:00
1970-09-01,14.84,2026-08-09T06:38:28.491494+00:00
1970-10-01,15.06,2026-08-09T06:38:28.491494+00:00
1970-11-01,14.95,2026-08-09T06:38:28.491494+00:00
1970-12-01,15.87,2026-08-09T06:38:28.491494+00:00
1971-01-01,16.46,2026-08-09T06:38:28.491494+00:00
1971-02-01,17.03,2026-08-09T06:38:28.491494+00:00
1971-03-01,17.4,2026-08-09T06:38:28.491494+00:00
1971-04-01,17.92,2026-08-09T06:38:28.491494+00:00
1971-05-01,17.56,2026-08-09T06:38:28.491494+00:00
1971-06-01,17.08,2026-08-09T06:38:28.491494+00:00
1971-07-01,16.89,2026-08-09T06:38:28.491494+00:00
1971-08-01,16.52,2026-08-09T06:38:28.491494+00:00
1971-09-01,16.86,2026-08-09T06:38:28.491494+00:00
1971-10-01,16.43,2026-08-09T06:38:28.491494+00:00
1971-11-01,15.64,2026-08-09T06:38:28.491494+00:00
1971-12-01,16.6,2026-08-09T06:38:28.491494+00:00
1972-01-01,17.26,2026-08-09T06:38:28.491494+00:00
1972-02-01,17.46,2026-08-09T06:38:28.491494+00:00
1972-03-01,17.81,2026-08-09T06:38:28.491494+00:00
1972-04-01,17.92,2026-08-09T06:38:28.491494+00:00
1972-05-01,17.66,2026-08-09T06:38:28.491494+00:00
1972-06-01,17.64,2026-08-09T06:38:28.491494+00:00
1972-07-01,17.4,2026-08-09T06:38:28.491494+00:00
1972-08-01,17.94,2026-08-09T06:38:28.491494+00:00
1972-09-01,17.61,2026-08-09T06:38:28.491494+00:00
1972-10-01,17.53,2026-08-09T06:38:28.491494+00:00
1972-11-01,18.34,2026-08-09T06:38:28.491494+00:00
1972-12-01,18.65,2026-08-09T06:38:28.491494+00:00
1973-01-01,18.71,2026-08-09T06:38:28.491494+00:00
1973-02-01,17.89,2026-08-09T06:38:28.491494+00:00
1973-03-01,17.41,2026-08-09T06:38:28.491494+00:00
1973-04-01,16.94,2026-08-09T06:38:28.491494+00:00
1973-05-01,16.31,2026-08-09T06:38:28.491494+00:00
1973-06-01,15.81,2026-08-09T06:38:28.491494+00:00
1973-07-01,15.89,2026-08-09T06:38:28.491494+00:00
1973-08-01,15.28,2026-08-09T06:38:28.491494+00:00
1973-09-01,15.48,2026-08-09T06:38:28.491494+00:00
1973-10-01,15.91,2026-08-09T06:38:28.491494+00:00
1973-11-01,14.65,2026-08-09T06:38:28.491494+00:00
1973-12-01,13.49,2026-08-09T06:38:28.491494+00:00
1974-01-01,13.53,2026-08-09T06:38:28.491494+00:00
1974-02-01,12.96,2026-08-09T06:38:28.491494+00:00
1974-03-01,13.31,2026-08-09T06:38:28.491494+00:00
1974-04-01,12.55,2026-08-09T06:38:28.491494+00:00
1974-05-01,12.0,2026-08-09T06:38:28.491494+00:00
1974-06-01,11.89,2026-08-09T06:38:28.491494+00:00
1974-07-01,10.39,2026-08-09T06:38:28.491494+00:00
1974-08-01,9.82,2026-08-09T06:38:28.491494+00:00
1974-09-01,8.68,2026-08-09T06:38:28.491494+00:00
1974-10-01,8.74,2026-08-09T06:38:28.491494+00:00
1974-11-01,8.95,2026-08-09T06:38:28.491494+00:00
1974-12-01,8.29,2026-08-09T06:38:28.491494+00:00
1975-01-01,8.92,2026-08-09T06:38:28.491494+00:00
1975-02-01,9.76,2026-08-09T06:38:28.491494+00:00
1975-03-01,10.16,2026-08-09T06:38:28.491494+00:00
1975-04-01,10.23,2026-08-09T06:38:28.491494+00:00
1975-05-01,10.82,2026-08-09T06:38:28.491494+00:00
1975-06-01,11.01,2026-08-09T06:38:28.491494+00:00
1975-07-01,10.9,2026-08-09T06:38:28.491494+00:00
1975-08-01,10.09,2026-08-09T06:38:28.491494+00:00
1975-09-01,9.92,2026-08-09T06:38:28.491494+00:00
1975-10-01,10.33,2026-08-09T06:38:28.491494+00:00
1975-11-01,10.44,2026-08-09T06:38:28.491494+00:00
1975-12-01,10.25,2026-08-09T06:38:28.491494+00:00
1976-01-01,11.19,2026-08-09T06:38:28.491494+00:00
1976-02-01,11.59,2026-08-09T06:38:28.491494+00:00
1976-03-01,11.63,2026-08-09T06:38:28.491494+00:00
1976-04-01,11.69,2026-08-09T06:38:28.491494+00:00
1976-05-01,11.53,2026-08-09T06:38:28.491494+00:00
1976-06-01,11.54,2026-08-09T06:38:28.491494+00:00
1976-07-01,11.76,2026-08-09T06:38:28.491494+00:00
1976-08-01,11.6,2026-08-09T06:38:28.491494+00:00
1976-09-01,11.81,2026-08-09T06:38:28.491494+00:00
1976-10-01,11.35,2026-08-09T06:38:28.491494+00:00
1976-11-01,11.25,2026-08-09T06:38:28.491494+00:00
1976-12-01,11.6,2026-08-09T06:38:28.491494+00:00
1977-01-01,11.44,2026-08-09T06:38:28.491494+00:00
1977-02-01,11.01,2026-08-09T06:38:28.491494+00:00
1977-03-01,10.9,2026-08-09T06:38:28.491494+00:00
1977-04-01,10.64,2026-08-09T06:38:28.491494+00:00
1977-05-01,10.55,2026-08-09T06:38:28.491494+00:00
1977-06-01,10.53,2026-08-09T06:38:28.491494+00:00
1977-07-01,10.57,2026-08-09T06:38:28.491494+00:00
1977-08-01,10.27,2026-08-09T06:38:28.491494+00:00
1977-09-01,10.07,2026-08-09T06:38:28.491494+00:00
1977-10-01,9.77,2026-08-09T06:38:28.491494+00:00
1977-11-01,9.77,2026-08-09T06:38:28.491494+00:00
1977-12-01,9.68,2026-08-09T06:38:28.491494+00:00
1978-01-01,9.24,2026-08-09T06:38:28.491494+00:00
1978-02-01,9.05,2026-08-09T06:38:28.491494+00:00
1978-03-01,8.95,2026-08-09T06:38:28.491494+00:00
1978-04-01,9.26,2026-08-09T06:38:28.491494+00:00
1978-05-01,9.63,2026-08-09T06:38:28.491494+00:00
1978-06-01,9.55,2026-08-09T06:38:28.491494+00:00
1978-07-01,9.43,2026-08-09T06:38:28.491494+00:00
1978-08-01,10.02,2026-08-09T06:38:28.491494+00:00
1978-09-01,9.94,2026-08-09T06:38:28.491494+00:00
1978-10-01,9.53,2026-08-09T06:38:28.491494+00:00
1978-11-01,8.93,2026-08-09T06:38:28.491494+00:00
1978-12-01,9.01,2026-08-09T06:38:28.491494+00:00
1979-01-01,9.26,2026-08-09T06:38:28.491494+00:00
1979-02-01,9.0,2026-08-09T06:38:28.491494+00:00
1979-03-01,9.07,2026-08-09T06:38:28.491494+00:00
1979-04-01,9.13,2026-08-09T06:38:28.491494+00:00
1979-05-01,8.79,2026-08-09T06:38:28.491494+00:00
1979-06-01,8.85,2026-08-09T06:38:28.491494+00:00
1979-07-01,8.83,2026-08-09T06:38:28.491494+00:00
1979-08-01,9.13,2026-08-09T06:38:28.491494+00:00
1979-09-01,9.11,2026-08-09T06:38:28.491494+00:00
1979-10-01,8.68,2026-08-09T06:38:28.491494+00:00
1979-11-01,8.52,2026-08-09T06:38:28.491494+00:00
1979-12-01,8.75,2026-08-09T06:38:28.491494+00:00
1980-01-01,8.85,2026-08-09T06:38:28.491494+00:00
1980-02-01,9.05,2026-08-09T06:38:28.491494+00:00
1980-03-01,8.08,2026-08-09T06:38:28.491494+00:00
1980-04-01,7.84,2026-08-09T06:38:28.491494+00:00
1980-05-01,8.1,2026-08-09T06:38:28.491494+00:00
1980-06-01,8.51,2026-08-09T06:38:28.491494+00:00
1980-07-01,8.88,2026-08-09T06:38:28.491494+00:00
1980-08-01,9.07,2026-08-09T06:38:28.491494+00:00
1980-09-01,9.2,2026-08-09T06:38:28.491494+00:00
1980-10-01,9.36,2026-08-09T06:38:28.491494+00:00
1980-11-01,9.65,2026-08-09T06:38:28.491494+00:00
1980-12-01,9.39,2026-08-09T06:38:28.491494+00:00
1981-01-01,9.26,2026-08-09T06:38:28.491494+00:00
1981-02-01,8.83,2026-08-09T06:38:28.491494+00:00
1981-03-01,9.08,2026-08-09T06:38:28.491494+00:00
1981-04-01,9.09,2026-08-09T06:38:28.491494+00:00
1981-05-01,8.82,2026-08-09T06:38:28.491494+00:00
1981-06-01,8.77,2026-08-09T06:38:28.491494+00:00
1981-07-01,8.45,2026-08-09T06:38:28.491494+00:00
1981-08-01,8.4,2026-08-09T06:38:28.491494+00:00
1981-09-01,7.58,2026-08-09T06:38:28.491494+00:00
1981-10-01,7.65,2026-08-09T06:38:28.491494+00:00
1981-11-01,7.81,2026-08-09T06:38:28.491494+00:00
1981-12-01,7.83,2026-08-09T06:38:28.491494+00:00
1982-01-01,7.39,2026-08-09T06:38:28.491494+00:00
1982-02-01,7.18,2026-08-09T06:38:28.491494+00:00
1982-03-01,6.95,2026-08-09T06:38:28.491494+00:00
1982-04-01,7.26,2026-08-09T06:38:28.491494+00:00
1982-05-01,7.19,2026-08-09T06:38:28.491494+00:00
1982-06-01,6.69,2026-08-09T06:38:28.491494+00:00
1982-07-01,6.64,2026-08-09T06:38:28.491494+00:00
1982-08-01,6.64,2026-08-09T06:38:28.491494+00:00
1982-09-01,7.4,2026-08-09T06:38:28.491494+00:00
1982-10-01,8.0,2026-08-09T06:38:28.491494+00:00
1982-11-01,8.35,2026-08-09T06:38:28.491494+00:00
1982-12-01,8.47,2026-08-09T06:38:28.491494+00:00
1983-01-01,8.76,2026-08-09T06:38:28.491494+00:00
1983-02-01,8.91,2026-08-09T06:38:28.491494+00:00
1983-03-01,9.23,2026-08-09T06:38:28.491494+00:00
1983-04-01,9.53,2026-08-09T06:38:28.491494+00:00
1983-05-01,9.87,2026-08-09T06:38:28.491494+00:00
1983-06-01,10.0,2026-08-09T06:38:28.491494+00:00
1983-07-01,10.01,2026-08-09T06:38:28.491494+00:00
1983-08-01,9.73,2026-08-09T06:38:28.491494+00:00
1983-09-01,9.98,2026-08-09T06:38:28.491494+00:00
1983-10-01,10.0,2026-08-09T06:38:28.491494+00:00
1983-11-01,9.85,2026-08-09T06:38:28.491494+00:00
1983-12-01,9.82,2026-08-09T06:38:28.491494+00:00
1984-01-01,9.89,2026-08-09T06:38:28.491494+00:00
1984-02-01,9.32,2026-08-09T06:38:28.491494+00:00
1984-03-01,9.33,2026-08-09T06:38:28.491494+00:00
1984-04-01,9.31,2026-08-09T06:38:28.491494+00:00
1984-05-01,9.23,2026-08-09T06:38:28.491494+00:00
1984-06-01,9.01,2026-08-09T06:38:28.491494+00:00
1984-07-01,8.87,2026-08-09T06:38:28.491494+00:00
1984-08-01,9.62,2026-08-09T06:38:28.491494+00:00
1984-09-01,9.69,2026-08-09T06:38:28.491494+00:00
1984-10-01,9.6,2026-08-09T06:38:28.491494+00:00
1984-11-01,9.69,2026-08-09T06:38:28.491494+00:00
1984-12-01,9.6,2026-08-09T06:38:28.491494+00:00
1985-01-01,10.0,2026-08-09T06:38:28.491494+00:00
1985-02-01,10.49,2026-08-09T06:38:28.491494+00:00
1985-03-01,10.37,2026-08-09T06:38:28.491494+00:00
1985-04-01,10.4,2026-08-09T06:38:28.491494+00:00
1985-05-01,10.61,2026-08-09T06:38:28.491494+00:00
1985-06-01,10.81,2026-08-09T06:38:28.491494+00:00
1985-07-01,11.0,2026-08-09T06:38:28.491494+00:00
1985-08-01,10.74,2026-08-09T06:38:28.491494+00:00
1985-09-01,10.47,2026-08-09T06:38:28.491494+00:00
1985-10-01,10.55,2026-08-09T06:38:28.491494+00:00
1985-11-01,11.16,2026-08-09T06:38:28.491494+00:00
1985-12-01,11.69,2026-08-09T06:38:28.491494+00:00
1986-01-01,11.72,2026-08-09T06:38:28.491494+00:00
1986-02-01,12.39,2026-08-09T06:38:28.491494+00:00
1986-03-01,13.19,2026-08-09T06:38:28.491494+00:00
1986-04-01,13.55,2026-08-09T06:38:28.491494+00:00
1986-05-01,13.56,2026-08-09T06:38:28.491494+00:00
1986-06-01,13.89,2026-08-09T06:38:28.491494+00:00
1986-07-01,13.62,2026-08-09T06:38:28.491494+00:00
1986-08-01,13.89,2026-08-09T06:38:28.491494+00:00
1986-09-01,13.47,2026-08-09T06:38:28.491494+00:00
1986-10-01,13.43,2026-08-09T06:38:28.491494+00:00
1986-11-01,13.87,2026-08-09T06:38:28.491494+00:00
1986-12-01,14.09,2026-08-09T06:38:28.491494+00:00
1987-01-01,14.92,2026-08-09T06:38:28.491494+00:00
1987-02-01,15.82,2026-08-09T06:38:28.491494+00:00
1987-03-01,16.43,2026-08-09T06:38:28.491494+00:00
1987-04-01,16.2,2026-08-09T06:38:28.491494+00:00
1987-05-01,16.16,2026-08-09T06:38:28.491494+00:00
1987-06-01,16.83,2026-08-09T06:38:28.491494+00:00
1987-07-01,17.31,2026-08-09T06:38:28.491494+00:00
1987-08-01,18.33,2026-08-09T06:38:28.491494+00:00
1987-09-01,17.68,2026-08-09T06:38:28.491494+00:00
1987-10-01,15.53,2026-08-09T06:38:28.491494+00:00
1987-11-01,13.59,2026-08-09T06:38:28.491494+00:00
1987-12-01,13.39,2026-08-09T06:38:28.491494+00:00
1988-01-01,13.9,2026-08-09T06:38:28.491494+00:00
1988-02-01,14.3,2026-08-09T06:38:28.491494+00:00
1988-03-01,14.67,2026-08-09T06:38:28.491494+00:00
1988-04-01,14.43,2026-08-09T06:38:28.491494+00:00
1988-05-01,14.03,2026-08-09T06:38:28.491494+00:00
1988-06-01,14.77,2026-08-09T06:38:28.491494+00:00
1988-07-01,14.61,2026-08-09T06:38:28.491494+00:00
1988-08-01,14.24,2026-08-09T06:38:28.491494+00:00
1988-09-01,14.37,2026-08-09T06:38:28.491494+00:00
1988-10-01,14.81,2026-08-09T06:38:28.491494+00:00
1988-11-01,14.45,2026-08-09T06:38:28.491494+00:00
1988-12-01,14.7,2026-08-09T06:38:28.491494+00:00
1989-01-01,15.09,2026-08-09T06:38:28.491494+00:00
1989-02-01,15.47,2026-08-09T06:38:28.491494+00:00
1989-03-01,15.3,2026-08-09T06:38:28.491494+00:00
1989-04-01,15.69,2026-08-09T06:38:28.491494+00:00
1989-05-01,16.19,2026-08-09T06:38:28.491494+00:00
1989-06-01,16.64,2026-08-09T06:38:28.491494+00:00
1989-07-01,17.01,2026-08-09T06:38:28.491494+00:00
1989-08-01,17.73,2026-08-09T06:38:28.491494+00:00
1989-09-01,17.71,2026-08-09T06:38:28.491494+00:00
1989-10-01,17.64,2026-08-09T06:38:28.491494+00:00
1989-11-01,17.24,2026-08-09T06:38:28.491494+00:00
1989-12-01,17.65,2026-08-09T06:38:28.491494+00:00
1990-01-01,17.05,2026-08-09T06:38:28.491494+00:00
1990-02-01,16.51,2026-08-09T06:38:28.491494+00:00
1990-03-01,16.83,2026-08-09T06:38:28.491494+00:00
1990-04-01,16.81,2026-08-09T06:38:28.491494+00:00
1990-05-01,17.39,2026-08-09T06:38:28.491494+00:00
1990-06-01,17.82,2026-08-09T06:38:28.491494+00:00
1990-07-01,17.75,2026-08-09T06:38:28.491494+00:00
1990-08-01,16.17,2026-08-09T06:38:28.491494+00:00
1990-09-01,15.3,2026-08-09T06:38:28.491494+00:00
1990-10-01,14.82,2026-08-09T06:38:28.491494+00:00
1990-11-01,15.19,2026-08-09T06:38:28.491494+00:00
1990-12-01,15.85,2026-08-09T06:38:28.491494+00:00
1991-01-01,15.61,2026-08-09T06:38:28.491494+00:00
1991-02-01,17.35,2026-08-09T06:38:28.491494+00:00
1991-03-01,17.82,2026-08-09T06:38:28.491494+00:00
1991-04-01,18.16,2026-08-09T06:38:28.491494+00:00
1991-05-01,18.04,2026-08-09T06:38:28.491494+00:00
1991-06-01,18.02,2026-08-09T06:38:28.491494+00:00
1991-07-01,18.1,2026-08-09T06:38:28.491494+00:00
1991-08-01,18.51,2026-08-09T06:38:28.491494+00:00
1991-09-01,18.36,2026-08-09T06:38:28.491494+00:00
1991-10-01,18.35,2026-08-09T06:38:28.491494+00:00
1991-11-01,18.29,2026-08-09T06:38:28.491494+00:00
1991-12-01,18.44,2026-08-09T06:38:28.491494+00:00
1992-01-01,19.77,2026-08-09T06:38:28.491494+00:00
1992-02-01,19.58,2026-08-09T06:38:28.491494+00:00
1992-03-01,19.28,2026-08-09T06:38:28.491494+00:00
1992-04-01,19.3,2026-08-09T06:38:28.491494+00:00
1992-05-01,19.66,2026-08-09T06:38:28.491494+00:00
1992-06-01,19.32,2026-08-09T06:38:28.491494+00:00
1992-07-01,19.62,2026-08-09T06:38:28.491494+00:00
1992-08-01,19.72,2026-08-09T06:38:28.491494+00:00
1992-09-01,19.71,2026-08-09T06:38:28.491494+00:00
1992-10-01,19.37,2026-08-09T06:38:28.491494+00:00
1992-11-01,19.83,2026-08-09T06:38:28.491494+00:00
1992-12-01,20.45,2026-08-09T06:38:28.491494+00:00
1993-01-01,20.32,2026-08-09T06:38:28.491494+00:00
1993-02-01,20.55,2026-08-09T06:38:28.491494+00:00
1993-03-01,20.86,2026-08-09T06:38:28.491494+00:00
1993-04-01,20.46,2026-08-09T06:38:28.491494+00:00
1993-05-01,20.52,2026-08-09T06:38:28.491494+00:00
1993-06-01,20.61,2026-08-09T06:38:28.491494+00:00
1993-07-01,20.56,2026-08-09T06:38:28.491494+00:00
